Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
cc3838240dbd82a62e89273a0e4f0dfe12156fcf110e9ce7a9e06ca230a236b2,2020-12,Gwent Police,Gwent Police,-2.940042,51.586401,On or near ERIC COATES CLOSE,W01001668,Newport 010D,Investigation complete; no suspect identified
65a87093e1899a26baaa00f76dff1024de8454dc5cce1d4a5c06b33149a07d8f,2020-12,Gwent Police,Gwent Police,-2.969510,51.587483,On or near WALMER ROAD,W01001613,Newport 011C,Investigation complete; no suspect identified
f9bce5aab4ec3b47cd5db160de5a680472094af558ba1c37a1c91fea1d1b37c4,2020-12,Gwent Police,Gwent Police,-3.131964,51.739255,On or near VALLEY VIEW ROAD,W01001454,Blaenau Gwent 008E,Investigation complete; no suspect identified
a514530da6a63fe7d103617eab25df9ba8047263655cae9a905dd2b79278cbd9,2020-12,Gwent Police,Gwent Police,-3.174410,51.787140,On or near ROUNDHOUSE CLOSE,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
897b0cc328145ac680e57471b7f9287c1a066c7f89840d3de64fe8a23074fd1a,2020-12,Gwent Police,Gwent Police,-3.025827,51.664728,On or near LOWLANDS ROAD,W01001520,Torfaen 007B,Investigation complete; no suspect identified
79282f647d132baff7ecaca71b081d4456ac45b8c42cc35f0e4a88de0c45def1,2020-12,Gwent Police,Gwent Police,-2.979919,51.598978,On or near ST JULIAN'S AVENUE,W01001680,Newport 007E,Investigation complete; no suspect identified
62cf8f7815f361fb91a5515b5bba5e4202f50b00306e78d28245eb0b66b47660,2020-12,Gwent Police,Gwent Police,-3.135568,51.648450,On or near VINE STREET,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
6a184d9bf7fbcbf617bd9856a1f39eb6d676abd525f9dd72baddbb71f2cb2413,2020-12,Gwent Police,Gwent Police,-3.094469,51.603136,On or near Parking Area,W01001412,Caerphilly 017B,Investigation complete; no suspect identified
ca8b32c3775dc30eb11d19165346710a9b20c7d00a2704233f8e1487efc31f95,2020-12,Gwent Police,Gwent Police,-3.021582,51.822915,On or near BAKER STREET,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
ad7c47e1e6ef643e5e8b39abe9b3f65541c04339eb94ec5fc2db1bb32296b1cd,2020-12,Gwent Police,Gwent Police,-3.035241,51.661597,On or near BRYN CELYN ROAD,W01001539,Torfaen 009E,Investigation complete; no suspect identified
8044cacc07aa465831bf296f7c01c4486d374dbfbb6b34a977b074abbc3086c0,2020-12,Gwent Police,Gwent Police,-3.264190,51.789995,On or near WAUNDEG,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
5f85b725cd826729b48a6970c3094c578cef69d212964ac925b66165367b2a14,2020-12,Gwent Police,Gwent Police,-3.214357,51.579774,On or near Supermarket,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
1ba04350e51c8343e8d6f183a62a254d8640b5df3ab7c90112e21da409409ff4,2020-12,Gwent Police,Gwent Police,-3.253499,51.769428,On or near ATTLEE CLOSE,W01001479,Blaenau Gwent 006D,Investigation complete; no suspect identified
0e1703023746f899e56c02823ad0c8aeeec3628b28d076e356974e8735b59cf5,2020-12,Gwent Police,Gwent Police,-2.979483,51.578049,On or near ALICIA CRESCENT,W01001661,Newport 018C,Investigation complete; no suspect identified
b58567dcb199fec851055f30013781e5848b700189a4e1b807b7086fbf4b6485,2020-12,Gwent Police,Gwent Police,-2.877166,51.601302,On or near B4245,W01001641,Newport 004C,Investigation complete; no suspect identified
767931c3d81298beaafe17e979d75200372d8b4de8d9dafba0b836c77a353e04,2020-12,Gwent Police,Gwent Police,-3.136621,51.681844,On or near LEWIS STREET,W01001464,Blaenau Gwent 009A,Investigation complete; no suspect identified
324caae48c1afd3b645f0d50b28480e921b0b1eac447158ff9a51fe7f0c5c7bc,2020-12,Gwent Police,Gwent Police,-2.994937,51.586524,On or near Supermarket,W01001687,Newport 014D,Investigation complete; no suspect identified
5b570a87a472b496b1b10ee107af2313707ff5985e0c0aad2d528449b8802d14,2020-12,Gwent Police,Gwent Police,-3.219687,51.696242,On or near THOMAS STREET,W01001325,Caerphilly 003A,Investigation complete; no suspect identified
a426347d5451e42f533aafaa3973edfc7f97afabd4e19b77f8f6b2ce08fc2f9f,2020-12,Gwent Police,Gwent Police,-3.246160,51.587497,On or near BRYN SIRIOL,W01001397,Caerphilly 019E,Investigation complete; no suspect identified
2d95c0db856fa29006789e32f0743d3e66d73cc1c82507695bf15457bf598fc8,2020-12,Gwent Police,Gwent Police,-3.032043,51.640495,On or near GLAN-Y-NANT CLOSE,W01001534,Torfaen 012C,Investigation complete; no suspect identified
b1825d70b4ad01f34752db27ba40b0a965b8e32e7ccc1ee83c92ca19820d93d0,2020-12,Gwent Police,Gwent Police,-2.986812,51.573276,On or near MILL PARADE,W01001660,Newport 018B,Investigation complete; no suspect identified
bd51bc5db51e4410bb91a9995ca37026fc54a58f290d00538515648813c46fba,2020-12,Gwent Police,Gwent Police,-3.068330,51.530975,On or near ORCHARD CLOSE,W01001658,Newport 020D,Investigation complete; no suspect identified
3bafcf6b4cb4fd69258911f533e72185f9e6c6a36045b7740bc6aa4d9584b6a3,2020-12,Gwent Police,Gwent Police,-2.969571,51.584246,On or near LUDLOW CLOSE,W01001643,Newport 013B,Investigation complete; no suspect identified
5203cd8138adc917cabb66cf46708af2bd9c3d4a197cb6137dd3f057dc857188,2020-12,Gwent Police,Gwent Police,-2.964192,51.617883,On or near BELLIN CLOSE,W01001628,Newport 001F,Investigation complete; no suspect identified
e9fc7c089570201ba7f821bd2e11fea058779f2462982a6600b5ba839e83ca42,2020-12,Gwent Police,Gwent Police,-2.947083,51.582101,On or near MOORLAND PARK,W01001645,Newport 015D,Investigation complete; no suspect identified
177723a593fc053df6b06cb2d1dad82b417496b34fa9920c4348fbe4fa24bced,2020-12,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
ae8546c22f75e791c3f08cdf476220d694a2963b80e567c464de4b7dab807da1,2020-12,Gwent Police,Gwent Police,-3.232997,51.602994,On or near Parking Area,W01001368,Caerphilly 019C,Investigation complete; no suspect identified
93cc2ee7c2bbd86cbebedd0e02da8c7c9c4fbd8253741307e2cd07dccfe4ac58,2020-12,Gwent Police,Gwent Police,-2.967044,51.617509,On or near HADRIAN CLOSE,W01001626,Newport 001D,Investigation complete; no suspect identified
b2e0919fbc7022627a877ff732979f33b54ead6e577e655c73d95961a53384f2,2020-12,Gwent Police,Gwent Police,-3.218792,51.687718,On or near BYRON ROAD,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
b70715b2b0c29476d3a352a8cdb66c319e98b5fb284fcdebe1575917b5ff4642,2020-12,Gwent Police,Gwent Police,-3.227480,51.609382,On or near GLENVIEW TERRACE,W01001367,Caerphilly 019B,Investigation complete; no suspect identified
8b9e0aeeb9793ff4737969876431c1a5421e9f33322b7732b2699b97b17de175,2020-12,Gwent Police,Gwent Police,-2.946312,51.577638,On or near Petrol Station,W01001646,Newport 015E,Investigation complete; no suspect identified
0c9ac15525a85ba9231e3de420f188ebecf5828d0c8b4f2b10c251789dd6a5d5,2020-12,Gwent Police,Gwent Police,-3.204344,51.667133,On or near APOLLO WAY,W01001348,Caerphilly 009A,Investigation complete; no suspect identified
fe15407d5a60fc4a515a5172643faca1e5811b5fd53fc84bf12fd0ea17f461a5,2020-12,Gwent Police,Gwent Police,-3.012544,51.659754,On or near BRONLLYS PLACE,W01001493,Torfaen 008A,Investigation complete; no suspect identified
4b76ae62cd46c009ff7d45b999200e18d2d219e974faa87b00d2c8ba430db665,2020-12,Gwent Police,Gwent Police,-3.207849,51.790659,On or near FITZROY AVENUE,W01001439,Blaenau Gwent 004B,Investigation complete; no suspect identified
e1177e46fe301817d08bae48c816f5288af990f74757a1e7cb7d7ee704015b71,2020-12,Gwent Police,Gwent Police,-3.012209,51.566163,On or near MAESGLAS CRESCENT,W01001633,Newport 019A,Investigation complete; no suspect identified
62daa3d0dcb00194ca2dd0d35e810532e10d1fc0328eb7282f62f628109b9fa3,2020-12,Gwent Police,Gwent Police,-3.008326,51.685290,On or near MONMOUTH CLOSE,W01001510,Torfaen 005A,Investigation complete; no suspect identified
02b3ebf776f2fe9badb242c948b4b7e3eb55a57887b432360fc71067315bfa40,2020-12,Gwent Police,Gwent Police,-2.969189,51.628685,On or near STOKES DRIVE,W01001509,Torfaen 013D,Investigation complete; no suspect identified
c1a495987cf9ed9b0d8c8f71a7f7edd3328b5adabe05260955cb12b81e554c10,2020-12,Gwent Police,Gwent Police,-3.206048,51.667619,On or near WAUNLLWYN CRESCENT,W01001348,Caerphilly 009A,Investigation complete; no suspect identified
b8c8d5e9b3d9bbeb119872f580f53b2d51da62805eeb39862d7c726f4ffa4cae,2020-12,Gwent Police,Gwent Police,-2.990849,51.581074,On or near DROVERS MEWS,W01001662,Newport 018D,Investigation complete; no suspect identified
ba64ae86ce9d5867b2a0cf9bca3acbc057598c36a8b718ef8454f8f2bd13aed0,2020-12,Gwent Police,Gwent Police,-2.994168,51.600225,On or near ALBANY STREET,W01001683,Newport 006D,Investigation complete; no suspect identified
e58117f451a3d74641a0b302a4554c84bc533e575c5aeafdebaa85ffcd72d851,2020-12,Gwent Police,Gwent Police,-2.986573,51.592215,On or near CAERLEON ROAD,W01001692,Newport 011E,Investigation complete; no suspect identified
14f95bdb0d787ecd834873c0ef7c6f20596b092f8f8cc72fe761422150c5a369,2020-12,Gwent Police,Gwent Police,-3.216316,51.574754,On or near EAST VIEW,W01001425,Caerphilly 024D,Investigation complete; no suspect identified
4b7e432af38325a2b33b25df6770c6e6096c1b46b83372502ad7b0610273628d,2020-12,Gwent Police,Gwent Police,-3.253499,51.769428,On or near ATTLEE CLOSE,W01001479,Blaenau Gwent 006D,Investigation complete; no suspect identified
609c720b10853903e0a6e057003e70c8fa7766c5ccba2eac5f8e2fb22c2bfc7c,2020-12,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
f154f131da165f8d04082355dc815ce1f27972e2c97fa340dfa8c567db5ff0f4,2020-12,Gwent Police,Gwent Police,-3.105265,51.614238,On or near CWRT YR YSGOL,W01001411,Caerphilly 017A,Investigation complete; no suspect identified
afa7cdfac19fbb2a74213adb8041b0ba23ff087eb6617aa7ee534f770f55d8ef,2020-12,Gwent Police,Gwent Police,-3.225186,51.585839,On or near Supermarket,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
996e4ff74b46e8d307cd0dd162d17213048ba59ae4cab70b86884d231be6b159,2020-12,Gwent Police,Gwent Police,-2.993170,51.583617,On or near COMMERCIAL STREET,W01001687,Newport 014D,Investigation complete; no suspect identified
43203408d17a07f583cb0a20e4a5273073e4bceffd0521dd4cc7ba4ab0ed3262,2020-12,Gwent Police,Gwent Police,-3.005766,51.646154,On or near MILL LANE,W01001508,Torfaen 013C,Investigation complete; no suspect identified
c61cb3c90439787613b7203bd43951c083a4cd69d55ed8766cb3fc4282392790,2020-12,Gwent Police,Gwent Police,-2.946946,51.593566,On or near MENDIP CLOSE,W01001665,Newport 008D,Investigation complete; no suspect identified
a5797fea195c66f89028a9d6482ca1a5a734e861540203d9a6c507b4f2720471,2020-12,Gwent Police,Gwent Police,-3.063575,51.594743,On or near THORNHILL WAY,W01001670,Newport 009B,Investigation complete; no suspect identified
baf00dc62da9cd0134a4dd5fadb1bc57dee7e7a99eda3a9e0a1e6469fc253a6b,2020-12,Gwent Police,Gwent Police,-3.049394,51.700953,On or near HIGH STREET,W01001541,Torfaen 004F,Investigation complete; no suspect identified
665260baff709b15a4f20f5c4c6f06226e2cc04e5ac780d77a925e899616324f,2020-12,Gwent Police,Gwent Police,-3.149799,51.768052,On or near WOODLANE,W01001444,Blaenau Gwent 005B,Investigation complete; no suspect identified
0d2cb82f0b2fa75f7df685d13acfff2d53d95af8fcf17f314a315de1c4938439,2020-12,Gwent Police,Gwent Police,-2.989854,51.591099,On or near CLARENCE PLACE,W01001693,Newport 013E,Investigation complete; no suspect identified
9afa22e1e88cf8ee58214a0b77148bee2aab47c902a59928ebff7ca66d67539b,2020-12,Gwent Police,Gwent Police,-3.211799,51.587758,On or near CASTELL Y FAN,W01001372,Caerphilly 022B,Investigation complete; no suspect identified
e69e960ed12597c54101ae327af7d4ef4ba3892f1a456272558879a361d82597,2020-12,Gwent Police,Gwent Police,-3.224954,51.663566,On or near JAMES CLOSE,W01001389,Caerphilly 007E,Investigation complete; no suspect identified
a9c8e10587d53bf8a1a3ccd372b0907e470e8c433bda5908bca81cb99259164a,2020-12,Gwent Police,Gwent Police,-2.945278,51.576495,On or near CENTRAL AVENUE,W01001646,Newport 015E,Investigation complete; no suspect identified
abf1586d87edc211ccb353501955103de6d2df1b45c66ac007b46717a0d54d71,2020-12,Gwent Police,Gwent Police,-3.229210,51.683510,On or near CARDIFF ROAD,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
1d4cffbec45ee07b0b3c4dcbb7a089365227ad77aaaaa918b708a6c00dae6914,2020-12,Gwent Police,Gwent Police,-3.448748,51.617308,On or near Parking Area,W01001218,Rhondda Cynon Taf 018B,Investigation complete; no suspect identified
49f41e7f239ddabed7188278e3874db819b17de70795704f468aa5dce8d74d0d,2020-12,Gwent Police,Gwent Police,-2.981201,51.578754,On or near EAST DOCK ROAD,W01001661,Newport 018C,Investigation complete; no suspect identified
ecbed7ca76098e5e5863a6b9584f2d4d1bd22eed4642c8e206d94c53c7028b11,2020-12,Gwent Police,Gwent Police,-2.950396,51.583189,On or near Pedestrian Subway,W01001645,Newport 015D,Investigation complete; no suspect identified
c7097a26606d99ce0c535926369277cd1173e94baaa3e7248ad369d19a77269c,2020-12,Gwent Police,Gwent Police,-2.971232,51.587685,On or near ARUNDEL ROAD,W01001613,Newport 011C,Investigation complete; no suspect identified
35ae99e8b91f24aad8581f956ef6f706400b7ae2aca2e9891e7493b3347b86f2,2020-12,Gwent Police,Gwent Police,-3.240103,51.723255,On or near BEDLWYN ROAD,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
89ddbcd81a3a6b7c22b6fd0fb40e68908de8bc02e82274ae459f8583bfba6092,2020-12,Gwent Police,Gwent Police,-2.961100,51.545993,On or near Parking Area,W01001647,Newport 015F,Investigation complete; no suspect identified
69a597a2771de237eb3be8ee349a6231bb95eaafd38f5b2aef51ad679d7253e8,2020-12,Gwent Police,Gwent Police,-3.181891,51.797675,On or near TUDOR CRESCENT,W01001449,Blaenau Gwent 002D,Investigation complete; no suspect identified
d7abd54e8ad750ec159d42e21e2ebca6a9a1f8eb0af620421c5ecc9139781b8e,2020-12,Gwent Police,Gwent Police,-3.005815,51.592842,On or near COMFREY CLOSE,W01001601,Newport 006A,Investigation complete; no suspect identified
fc9e4b03b8121bafd5fa25b81aca4862787b772af32ba5f39e7a9b2e330c76bc,2020-12,Gwent Police,Gwent Police,-3.055871,51.515892,On or near CHURCH CLOSE,W01001912,Newport 020E,Investigation complete; no suspect identified
29c5b2e03995d4e277dfa9b461d0400a8b4367cf3196c1e14f1b774a5a1637c3,2020-12,Gwent Police,Gwent Police,-2.752121,51.590373,On or near Parking Area,W01001589,Monmouthshire 010E,Investigation complete; no suspect identified
53a0f8d189110b4a275ccc3dc61d4275e440933e3c130b3e8b4fdc898d31e2f5,2020-12,Gwent Police,Gwent Police,-2.678242,51.640690,On or near Supermarket,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
e25fd85a0a8ea606b5836d5df3c451c1b7e4ab6f2ddf779de9827a5af8379b49,2020-12,Gwent Police,Gwent Police,-3.030892,51.611381,On or near TONE CLOSE,W01001617,Newport 003A,Investigation complete; no suspect identified
581fb66f0355be772d9b36dcba89525c5d203063cd6caccf577f5e6e43c3cb2a,2020-12,Gwent Police,Gwent Police,-3.053993,51.645407,On or near OAKSFORD,W01001499,Torfaen 011C,Investigation complete; no suspect identified
570d01f542fc2235da1533598581d110025441563392d635c8e01cc395eef9d9,2020-12,Gwent Police,Gwent Police,-2.961100,51.545993,On or near Parking Area,W01001647,Newport 015F,Investigation complete; no suspect identified
fc4c6b561b1e957f2c0d447571bd6c2f2782307ca22d820ca53cfc4a50a52b91,2020-12,Gwent Police,Gwent Police,-2.931184,51.600022,On or near THE COLDRA,W01001663,Newport 008C,Unable to prosecute suspect
e0cd90ebee354e78931e5e686297fd3dbae0d77fd1d2fa8d0da7bacccc3b4364,2020-12,Gwent Police,Gwent Police,-2.931192,51.597630,On or near HOWE CIRCLE,W01001663,Newport 008C,Unable to prosecute suspect
25ea30511e4f9f96022f7eb635a17040c53f235631a2e173e260e90df4ca69ca,2020-12,Gwent Police,Gwent Police,-3.020393,51.639086,On or near FIELDS ROAD,W01001504,Torfaen 013A,Unable to prosecute suspect
274d02b5e2ef8491abb788495a24f1e3e6fe297d5f4d74af4df22ba628c255d5,2020-12,Gwent Police,Gwent Police,-3.016142,51.617624,On or near TREVITHICK CLOSE,W01001652,Newport 002B,Unable to prosecute suspect
cdf67d465ddfdfc6caabfb6c3b6a7ccb124223c949afb2e2f0de0796da287fb7,2020-12,Gwent Police,Gwent Police,-3.245539,51.771383,On or near THE CIRCLE,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
b6a102a1b07cf1f2f83608449499a68954652351659a119616f60679c2cb4517,2020-12,Gwent Police,Gwent Police,-2.985611,51.589804,On or near BEDFORD ROAD,W01001693,Newport 013E,Unable to prosecute suspect
213a520a920b4977bbb1b6c69fd4a1313d34ab8cbb7b3e655660722b46741793,2020-12,Gwent Police,Gwent Police,-3.134576,51.729060,On or near Parking Area,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
2767f63ddbf55bcb6faf1641d226538031f22619d9238d744b9b2b0cfe8b879d,2020-12,Gwent Police,Gwent Police,-2.922612,51.821422,On or near B4233,W01001566,Monmouthshire 005A,Unable to prosecute suspect
2769c1ba57c6ef1bbe1c2d3fa0c11559933dac606508f5e1fb77914cc100568e,2020-12,Gwent Police,Gwent Police,-2.991815,51.584339,On or near EMLYN STREET,W01001687,Newport 014D,Unable to prosecute suspect
8ea16ad2107874e9c1c1624c86f7e45e5df8a0580eee5865bce6d4a4e82d20fb,2020-12,Gwent Police,Gwent Police,-3.290629,51.770951,On or near ANEURIN TERRACE,W01001428,Caerphilly 001E,Unable to prosecute suspect
78acd1bdd1f8fd10e98e3f4fa8193652b5d8241ee818520067cb4f35f5467878,2020-12,Gwent Police,Gwent Police,-3.277096,51.754123,On or near HILL STREET,W01001376,Caerphilly 001C,Unable to prosecute suspect
323ba76de8f3c77ad7ca60d088d371d99f40742d0b98b6db5d42cee0b2410b42,2020-12,Gwent Police,Gwent Police,-2.728863,51.810699,On or near CHERRY WALK,W01001553,Monmouthshire 004B,Unable to prosecute suspect
0d0c0891e14152e7546f487b956f8ad9e84cee19fc2336205cdcfc2cd9923c0c,2020-12,Gwent Police,Gwent Police,-3.222774,51.693764,On or near Hospital,W01001326,Caerphilly 003B,Unable to prosecute suspect
1ced03bff3d2c6f6aae44abf00f83a7f412500686fa9a92b2b58fea117717c19,2020-12,Gwent Police,Gwent Police,-3.242678,51.722113,On or near TREDEGAR ROAD,W01001384,Caerphilly 002C,Unable to prosecute suspect
1d8a8d07c3995471c9727609c956f3bb698d4f7eb16ad0bfc150203643ba5055,2020-12,Gwent Police,Gwent Police,-2.999669,51.598919,On or near PROSPECT STREET,W01001681,Newport 006B,Unable to prosecute suspect
25221790aa44fa566337b78649c2a94f37e46381e92772c8ac5614a7ea054b3d,2020-12,Gwent Police,Gwent Police,-3.239480,51.650672,On or near RHODFA GRIFFIN,W01001432,Caerphilly 013D,Unable to prosecute suspect
366644608f5d7009d2e603d062dbde39e9c1de59a56ebdc2aeaf915949e5741c,2020-12,Gwent Police,Gwent Police,-3.239480,51.650672,On or near RHODFA GRIFFIN,W01001432,Caerphilly 013D,Unable to prosecute suspect
4526597d40f49c5562dc51c5b990cdce2e0f5dbdc8104f8a0e299adacfb2fb9e,2020-12,Gwent Police,Gwent Police,-3.209931,51.777977,On or near PENNANT STREET,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
6762e2be3e59df0af349e7fcbd446df63b9d95f1d4775993345273c4ea9da478,2020-12,Gwent Police,Gwent Police,-2.752307,51.590264,On or near Supermarket,W01001589,Monmouthshire 010E,Unable to prosecute suspect
70a733857fc6afde18b87d9f943c89ccb4f5b92f9e5c0b147bbda142155f6fde,2020-12,Gwent Police,Gwent Police,-3.046136,51.699625,On or near BRYNGWYN ROAD,W01001491,Torfaen 004A,Unable to prosecute suspect
