Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3c708c75430baaccc64fe38bd670baddf2f293492f3524f24dcd9d77eb1b39a5,2020-10,Humberside Police,Humberside Police,-0.310184,53.789391,On or near OAKINGTON GARTH,E01012784,Kingston upon Hull 004C,Unable to prosecute suspect
3c708c75430baaccc64fe38bd670baddf2f293492f3524f24dcd9d77eb1b39a5,2020-10,Humberside Police,Humberside Police,-0.310184,53.789391,On or near OAKINGTON GARTH,E01012784,Kingston upon Hull 004C,Unable to prosecute suspect
1180d0654946391fa612cff5b55064020f058a9426c304ae0084ceaa8227cbb5,2020-10,Humberside Police,Humberside Police,-0.128834,53.571119,On or near SERVICE ROAD 21,E01013144,North East Lincolnshire 004A,Unable to prosecute suspect
1180d0654946391fa612cff5b55064020f058a9426c304ae0084ceaa8227cbb5,2020-10,Humberside Police,Humberside Police,-0.128834,53.571119,On or near SERVICE ROAD 21,E01013144,North East Lincolnshire 004A,Unable to prosecute suspect
af485ea6dfe11c7c5553b627f17a32b01295650350547f71af03c17f06006451,2020-10,Humberside Police,Humberside Police,-0.341501,53.747840,On or near REED STREET,E01012851,Kingston upon Hull 029A,Unable to prosecute suspect
6a24dce3b68171a53a02435f918a8b5470d33ef8d1978c942817a16b1c7dcdc4,2020-10,Humberside Police,Humberside Police,-0.080311,53.552721,On or near LEGSBY PLACE,E01013183,North East Lincolnshire 016C,Unable to prosecute suspect
6a24dce3b68171a53a02435f918a8b5470d33ef8d1978c942817a16b1c7dcdc4,2020-10,Humberside Police,Humberside Police,-0.080311,53.552721,On or near LEGSBY PLACE,E01013183,North East Lincolnshire 016C,Unable to prosecute suspect
c33175b18dce77a75b8dd80794747c6cd924f65bb63b8c22945f503aef951123,2020-10,Humberside Police,Humberside Police,-0.374698,53.741570,On or near ARTHUR STREET,E01012864,Kingston upon Hull 027D,Unable to prosecute suspect
c33175b18dce77a75b8dd80794747c6cd924f65bb63b8c22945f503aef951123,2020-10,Humberside Police,Humberside Police,-0.374698,53.741570,On or near ARTHUR STREET,E01012864,Kingston upon Hull 027D,Unable to prosecute suspect
6a339db1caea3b66967e29b425c239126dc70e0755bb518653399b9105857f7c,2020-10,Humberside Police,Humberside Police,-0.193974,54.081470,On or near FERNDALE TERRACE,E01012948,East Riding of Yorkshire 005C,Unable to prosecute suspect
18c0a292263b19910c5192800eb3ed869b4fe2f6808e45fbe8267a1c89dfc235,2020-10,Humberside Police,Humberside Police,-0.868610,53.985631,On or near Prison,E01013126,East Riding of Yorkshire 009E,Unable to prosecute suspect
18c0a292263b19910c5192800eb3ed869b4fe2f6808e45fbe8267a1c89dfc235,2020-10,Humberside Police,Humberside Police,-0.868610,53.985631,On or near Prison,E01013126,East Riding of Yorkshire 009E,Unable to prosecute suspect
5eaa1c4a301fb15e3ed02cf518e54c5a292f13a142bd58f4b9ab6be2deb41021,2020-10,Humberside Police,Humberside Police,-0.369426,53.742209,On or near DONCASTER STREET,E01012893,Kingston upon Hull 030E,Unable to prosecute suspect
5eaa1c4a301fb15e3ed02cf518e54c5a292f13a142bd58f4b9ab6be2deb41021,2020-10,Humberside Police,Humberside Police,-0.369426,53.742209,On or near DONCASTER STREET,E01012893,Kingston upon Hull 030E,Unable to prosecute suspect
2ae07b181c8340f4995cc3551b95d5a6df34f2d3821cd494cca22a61f5627159,2020-10,Humberside Police,Humberside Police,-0.369426,53.742209,On or near DONCASTER STREET,E01012893,Kingston upon Hull 030E,Unable to prosecute suspect
2ae07b181c8340f4995cc3551b95d5a6df34f2d3821cd494cca22a61f5627159,2020-10,Humberside Police,Humberside Police,-0.369426,53.742209,On or near DONCASTER STREET,E01012893,Kingston upon Hull 030E,Unable to prosecute suspect
c6551b58280cde06edb761ff16f327c44a5f29141f0d877caa2ab34f6e9e35b9,2020-10,Humberside Police,Humberside Police,-0.075344,53.560723,On or near TASBURGH STREET,E01013161,North East Lincolnshire 011B,Unable to prosecute suspect
03c10db5b02f96f8b8ef839f931fdfba0511f5ec9048aa8f892bbd00533c0525,2020-10,Humberside Police,Humberside Police,-0.075344,53.560723,On or near TASBURGH STREET,E01013161,North East Lincolnshire 011B,Unable to prosecute suspect
14367f3607fb3a0664f38060041a2bd7073c23445a3dec7ea5971fbe7ddf6cf8,2020-10,Humberside Police,Humberside Police,-0.412589,53.754474,On or near LOUIS DRIVE,E01012803,Kingston upon Hull 023E,Unable to prosecute suspect
aea5473a019813473381d7a13d4f34d0fc5cf849f6b94ee1ae9d42cba08fceda,2020-10,Humberside Police,Humberside Police,-0.336071,53.790436,On or near HARTLAND CLOSE,E01012785,Kingston upon Hull 002B,Unable to prosecute suspect
aea5473a019813473381d7a13d4f34d0fc5cf849f6b94ee1ae9d42cba08fceda,2020-10,Humberside Police,Humberside Police,-0.336071,53.790436,On or near HARTLAND CLOSE,E01012785,Kingston upon Hull 002B,Unable to prosecute suspect
3bdab40afce9f9c11121bca2e54a675aba6b5e70886c710effbdc158dcd9de92,2020-10,Humberside Police,Humberside Police,-0.643763,53.582757,On or near CROMWELL AVENUE,E01013312,North Lincolnshire 010B,Unable to prosecute suspect
227a1954f96e6572d44503ee7eb9c7254f719479991a04a58558a92f3598c405,2020-10,Humberside Police,Humberside Police,-0.266978,53.771380,On or near GARLAND CLOSE,E01012836,Kingston upon Hull 009C,Unable to prosecute suspect
227a1954f96e6572d44503ee7eb9c7254f719479991a04a58558a92f3598c405,2020-10,Humberside Police,Humberside Police,-0.266978,53.771380,On or near GARLAND CLOSE,E01012836,Kingston upon Hull 009C,Unable to prosecute suspect
3c962ab47a9725f5e7758f18cc6ff114f6e65374cb095aea22a649a48ade0369,2020-10,Humberside Police,Humberside Police,-0.266978,53.771380,On or near GARLAND CLOSE,E01012836,Kingston upon Hull 009C,Unable to prosecute suspect
3c962ab47a9725f5e7758f18cc6ff114f6e65374cb095aea22a649a48ade0369,2020-10,Humberside Police,Humberside Police,-0.266978,53.771380,On or near GARLAND CLOSE,E01012836,Kingston upon Hull 009C,Unable to prosecute suspect
2b2103eeaca338550341a74765a84225d3db181929113fd5e4e983a356a24f37,2020-10,Humberside Police,Humberside Police,-0.640243,53.768005,On or near BECK ROAD,E01013019,East Riding of Yorkshire 026B,Unable to prosecute suspect
2b2103eeaca338550341a74765a84225d3db181929113fd5e4e983a356a24f37,2020-10,Humberside Police,Humberside Police,-0.640243,53.768005,On or near BECK ROAD,E01013019,East Riding of Yorkshire 026B,Unable to prosecute suspect
3a14a0fbda8d43124fa4298db607350e7290ca16f1383dbfac450a3f51d25f35,2020-10,Humberside Police,Humberside Police,-0.380431,53.782539,On or near 28TH AVENUE,E01012878,Kingston upon Hull 003D,Unable to prosecute suspect
f593cd2f9fa92d4f0272beab121359ef6563ec4f3eaadf24f8879bb250b61298,2020-10,Humberside Police,Humberside Police,-0.413077,53.749582,On or near HOLLYTREE AVENUE,E01013104,East Riding of Yorkshire 043D,Further action is not in the public interest
ffc42771b873858493b2d09292a7089959fe0adff814b4bf0b198754979ccc0d,2020-10,Humberside Police,Humberside Police,-0.052929,53.566473,On or near PARK VIEW,E01013196,North East Lincolnshire 005B,Further action is not in the public interest
157b4e42e97117ed8ebf20acf12362d902d81a6dae8f69ff3d5d834a3b1b0ee0,2020-10,Humberside Police,Humberside Police,-0.418325,53.848017,On or near WILBERFORCE CRESCENT,E01013069,East Riding of Yorkshire 017C,Further action is not in the public interest
e4934af7f782a7887d8029a5ef75aa5ab0b062b68141469df5ef97e49f78813d,2020-10,Humberside Police,Humberside Police,-0.255376,53.776722,On or near CHEVY CHASE,E01012835,Kingston upon Hull 009B,Further action is not in the public interest
6a6b4fe3ff3d3b96765bb0903185a99e511ba30b53fd978081bdf5315abd7a5c,2020-10,Humberside Police,Humberside Police,-0.106119,53.567759,On or near WINCEBY AVENUE,E01013231,North East Lincolnshire 008C,Further action is not in the public interest
35150cc4a640006e20530a3440d96b8843c629f0dc2752529ae7cb97ae287432,2020-10,Humberside Police,Humberside Police,-0.106119,53.567759,On or near WINCEBY AVENUE,E01013231,North East Lincolnshire 008C,Further action is not in the public interest
0c68febb3be961c2f684a2f17950ff9ba261ddab21148eef46ba0e911f27058f,2020-10,Humberside Police,Humberside Police,-0.361256,53.736291,On or near MARMADUKE STREET,E01012889,Kingston upon Hull 030B,Further action is not in the public interest
25fe43391e97643a917d5ba3d675786d7869e8822cd400ad8c9ca4f0b011c2e0,2020-10,Humberside Police,Humberside Police,-0.401320,53.765660,On or near CRADLEY ROAD,E01012962,East Riding of Yorkshire 023D,Further action is not in the public interest
84579b37fa5fcc3a469fbc1ec8ec97045ce73e1d19a47ca9c62fd431ff1a56bd,2020-10,Humberside Police,Humberside Police,-0.053665,53.553738,On or near CHESTER PLACE,E01013135,North East Lincolnshire 018B,Further action is not in the public interest
01fbda0b51d43ac26b8b6b6cf1dc460f3bffc68549f8281f5f36dba779f06590,2020-10,Humberside Police,Humberside Police,-0.432280,54.000039,On or near RIVERSIDE CLOSE,E01012977,East Riding of Yorkshire 044B,Further action is not in the public interest
071e5413241ed6db6260036919709474dd5d6b88f6de0c82d712e305fb5b8d2d,2020-10,Humberside Police,Humberside Police,-0.361256,53.736291,On or near MARMADUKE STREET,E01012889,Kingston upon Hull 030B,Further action is not in the public interest
bddd1f6920b6a733015f74bd3757ce3027d5c64798a2235c904065867925ad58,2020-10,Humberside Police,Humberside Police,-0.117686,53.553495,On or near BARDNEY GARDENS,E01013206,North East Lincolnshire 015A,Further action is not in the public interest
a5799e05779bbdce02fb3f1c56775b482b9ec39ec7490edbe32e6d7766bb001e,2020-10,Humberside Police,Humberside Police,-0.030046,53.556812,On or near WEST STREET,E01013131,North East Lincolnshire 014A,Further action is not in the public interest
f7640c57b6e61a05cc6cfe76f9698461e994c0fa4fe95105dc67b00572a57516,2020-10,Humberside Police,Humberside Police,-0.392928,53.756154,On or near SANDALE COURT,E01012774,Kingston upon Hull 019A,Further investigation is not in the public interest
5a7e94a75bebef89c5934ee1e3fafb69ef171086d304c6d274dc5110a4829a7c,2020-10,Humberside Police,Humberside Police,-0.949828,53.684620,On or near BRIDGE LANE,E01013072,East Riding of Yorkshire 042A,Further investigation is not in the public interest
28939c36436e0e41d331d5bd10936986a1788785313f9e9a00dc222a5085267f,2020-10,Humberside Police,Humberside Police,-0.046872,53.569134,On or near CONSTITUTIONAL AVENUE,E01013202,North East Lincolnshire 005D,Further investigation is not in the public interest
c7e29ccef362c2362fb70021153c34a95b076aea2ff70d0095e715834c72b602,2020-10,Humberside Police,Humberside Police,-0.108570,53.564948,On or near BALMORAL AVENUE,E01033414,North East Lincolnshire 009E,Further investigation is not in the public interest
3764f33338410c3eac7c3669841d8a183469675b7d8881fe7da83ea96b741c3a,2020-10,Humberside Police,Humberside Police,-0.260265,53.769700,On or near Sports/Recreation Area,E01012836,Kingston upon Hull 009C,Further investigation is not in the public interest
9bf81b06a504837a2568aec51575876b79a901e77c45d139eb7b6cbfc0a0723a,2020-10,Humberside Police,Humberside Police,-0.569440,53.736125,On or near HILL RISE,E01012972,East Riding of Yorkshire 032C,Further investigation is not in the public interest
43852b07b63340a487d9f864ecebad53b0f7750504b2a54bcba98f1c510d5cf9,2020-10,Humberside Police,Humberside Police,-0.569440,53.736125,On or near HILL RISE,E01012972,East Riding of Yorkshire 032C,Further investigation is not in the public interest
aa5c8aba79c61a1567feea1bd97aa22c86812c01602b400be943cfadc29bdb90,2020-10,Humberside Police,Humberside Police,-0.271491,53.764218,On or near STAVELEY ROAD,E01012849,Kingston upon Hull 017C,Further investigation is not in the public interest
e5d1afe8ae770e792146aa7ea3baff86b5dced058fa2ef4880f01dcfeb558cd4,2020-10,Humberside Police,Humberside Police,-0.662261,53.686230,On or near HUTESON LANE,E01013290,North Lincolnshire 005D,Further investigation is not in the public interest
2988f292fa767d25e9ddfe3b526d010745b69f2a2f7948121e9f62cfa2d585ef,2020-10,Humberside Police,Humberside Police,-0.380548,53.742432,On or near GLENCOE STREET,E01012865,Kingston upon Hull 027E,Further investigation is not in the public interest
a1e1ef057bea5aaaa7894ec00a21329ea76499069878ce850c6f333becdfb284,2020-10,Humberside Police,Humberside Police,-0.684444,53.767860,On or near MAIN ROAD,E01013019,East Riding of Yorkshire 026B,Further investigation is not in the public interest
e29463f28992edccec7c84963ffe73bcb048e039f17c66ae07fe838c4cd9580b,2020-10,Humberside Police,Humberside Police,-0.091769,53.544013,On or near EDGE AVENUE,E01013185,North East Lincolnshire 016E,Further investigation is not in the public interest
59674178d335ad4de0d6cd9b6bc8d599d5666d4d3147b62144299fb3ab5e6630,2020-10,Humberside Police,Humberside Police,-0.453553,53.747998,On or near KIRK RISE,E01013118,East Riding of Yorkshire 028E,Further investigation is not in the public interest
cf7e73c12817239d669914248d14945eb6bf8f23080cd239d72c91d262098f92,2020-10,Humberside Police,Humberside Police,-0.453553,53.747998,On or near KIRK RISE,E01013118,East Riding of Yorkshire 028E,Further investigation is not in the public interest
8a06448f1e2706f483a44a3eecaea82a323bda86b2a5336bc183b181470046b4,2020-10,Humberside Police,Humberside Police,-0.453553,53.747998,On or near KIRK RISE,E01013118,East Riding of Yorkshire 028E,Further investigation is not in the public interest
ff52d255c6eb464174c81754cde1d0c8e401656cc47e3d4f0a96095cd5098920,2020-10,Humberside Police,Humberside Police,-0.453553,53.747998,On or near KIRK RISE,E01013118,East Riding of Yorkshire 028E,Further investigation is not in the public interest
db5968484b4558298fae9bff51cd8ae736a2a609c3395ba0d0b5ebf833ccfc75,2020-10,Humberside Police,Humberside Police,-0.432253,53.776307,On or near QUEBEC DRIVE,E01012961,East Riding of Yorkshire 022D,Further investigation is not in the public interest
940db739cd851c306dac4560736cbe0c80bd402f6ceb420fa2a4573aa50e0010,2020-10,Humberside Police,Humberside Police,-0.432253,53.776307,On or near QUEBEC DRIVE,E01012961,East Riding of Yorkshire 022D,Further investigation is not in the public interest
066807398c260ca68ba5cca1e2d10810976761baa4b509fc5a1ead7bbccd45c4,2020-10,Humberside Police,Humberside Police,-0.453553,53.747998,On or near KIRK RISE,E01013118,East Riding of Yorkshire 028E,Further investigation is not in the public interest
1316350809c95bf438cc349486a133e3995c140d1f2232e933597b7cd6298c32,2020-10,Humberside Police,Humberside Police,-0.469175,53.752963,On or near THE FAIRWAY,E01013114,East Riding of Yorkshire 028C,Further investigation is not in the public interest
038d73a441e82320497812de960e541e0590eff89df9f3ea2481509920a6a3be,2020-10,Humberside Police,Humberside Police,-0.432253,53.776307,On or near QUEBEC DRIVE,E01012961,East Riding of Yorkshire 022D,Further investigation is not in the public interest
954be508c5c2f4a211c97e78bbdc98f474bff0388fb28278c7f2cd94c7f6ddf8,2020-10,Humberside Police,Humberside Police,-0.016541,53.551824,On or near Parking Area,E01013151,North East Lincolnshire 017B,Further investigation is not in the public interest
5bce6b6e99399dd2914305ba63bf847d29efa1c13f88ce99d60103e184c80465,2020-10,Humberside Police,Humberside Police,-0.434727,54.004745,On or near BRIDGE LANE,E01012980,East Riding of Yorkshire 045C,Further investigation is not in the public interest
e0c9d25f0868df12acf5fd518e82dbc12833a7a5ba33fd2763dafa417554b0e0,2020-10,Humberside Police,Humberside Police,-0.349067,53.799703,On or near HALL LEYS PARK,E01033106,Kingston upon Hull 001G,Further investigation is not in the public interest
888998f14ad378f4030c663027578d64d08ebf6d8dd9bd8b5a2ae71e4061cc64,2020-10,Humberside Police,Humberside Police,-0.025132,53.548865,On or near MINSHULL ROAD,E01013152,North East Lincolnshire 017C,Further investigation is not in the public interest
274ee157fc666f265bfaca093d87a8075f053a04b74b20d7964e3595beee0ad9,2020-10,Humberside Police,Humberside Police,-0.052315,53.570634,On or near Supermarket,E01013201,North East Lincolnshire 005C,Further investigation is not in the public interest
96bc64862c7a2a551632fd03df638455e0c21a2e57b757647ba22f8fe1e93aa8,2020-10,Humberside Police,Humberside Police,-0.191428,54.104155,On or near NORTH LEAS DRIVE,E01012938,East Riding of Yorkshire 001C,Further investigation is not in the public interest
4b546688f1aafde3984baf1851df9b99ae5604233e91d8e8504bdf647bbc256e,2020-10,Humberside Police,Humberside Police,-0.666954,53.587431,On or near Hospital,E01013333,North Lincolnshire 009C,Further investigation is not in the public interest
8f42b433f7f1b88e1f08b97d186adcc73a51eaa7e35bc202c9999a61a07eb025,2020-10,Humberside Police,Humberside Police,-0.372339,53.783769,On or near DUNSWELL CLOSE,E01012881,Kingston upon Hull 008D,Action to be taken by another organisation
fdab08d475bc10718ce6a5843628ad860f3da0d54ea2bcd7a9693393b142a277,2020-10,Humberside Police,Humberside Police,-0.186081,53.847077,On or near CHURCH LANE,E01013030,East Riding of Yorkshire 021B,Action to be taken by another organisation
34955020424d20776d46bfdc4f0c154f097316dc64ef28a96c1737d0ff686a20,2020-10,Humberside Police,Humberside Police,-0.437380,53.724453,On or near TOWER HILL,E01013007,East Riding of Yorkshire 036B,Action to be taken by another organisation
fa070efeb73216ca9be31dbbc6ed263c52fac2af1055b2c392c5dcdd6b36af96,2020-10,Humberside Police,Humberside Police,-0.671394,53.862996,On or near WESTFIELD CRESCENT,E01013124,East Riding of Yorkshire 015D,Action to be taken by another organisation
f2459d643db8bb343c2c2a131a0c99022398e44432f727fba3cd1bbcb2cc3b31,2020-10,Humberside Police,Humberside Police,-0.388439,53.726807,On or near FREIGHTLINER ROAD,E01012883,Kingston upon Hull 033B,Action to be taken by another organisation
3bd8dee50ce6af20430578be93ede2ec57965ff06cc6ccd0e49414b7857217aa,2020-10,Humberside Police,Humberside Police,-0.262696,53.775129,On or near AJAX CLOSE,E01012833,Kingston upon Hull 009A,Action to be taken by another organisation
2921df84ff7e8255de9a9ca2e8d6687c016d7167ac2d5bbf4fecc34257d2eb3b,2020-10,Humberside Police,Humberside Police,-0.296483,53.747990,On or near Prison,E01012848,Kingston upon Hull 020B,Action to be taken by another organisation
bc3c7ee5ec8ad632f38028f770a2d258a1d89d056f0b6c49f203ad412c6d08c0,2020-10,Humberside Police,Humberside Police,-0.646906,53.570900,On or near LINCOLN GARDENS,E01013315,North Lincolnshire 014A,Action to be taken by another organisation
12182aadbf82a935cc2b49d837999f6498a6c96f46464bc8bd224adbd9e106c3,2020-10,Humberside Police,Humberside Police,-0.663831,53.862687,On or near SOUTHGATE COURT,E01013121,East Riding of Yorkshire 015B,Action to be taken by another organisation
1fa653496aff83446fc792df4c041e701bbe6a03b050700492585c649fc8c79e,2020-10,Humberside Police,Humberside Police,-0.072549,53.557100,On or near DAVID STREET,E01013161,North East Lincolnshire 011B,Action to be taken by another organisation
a8aea51ebc5cff5a550270678b9db3aa90b88bb057762552b8879207ce269efe,2020-10,Humberside Police,Humberside Police,-1.035345,53.689384,On or near FRANKFIELD,E01013077,East Riding of Yorkshire 042D,Action to be taken by another organisation
50cfd8d475fd57480f1f425d71c8f2c7ef8eef7c126fed717ada943d118f21b7,2020-10,Humberside Police,Humberside Police,-0.213957,53.615435,On or near Parking Area,E01013177,North East Lincolnshire 001D,Action to be taken by another organisation
03304a7f417f0adf77316041fae6d78dcd9f5cf98792b87d7bf39bf6e13786f2,2020-10,Humberside Police,Humberside Police,-0.069693,53.562466,On or near ROPERY STREET,E01013159,North East Lincolnshire 011A,Action to be taken by another organisation
80797fced22a60233a35dd7c95a5cff049cbf1a933490cf9680cfc4f2304903f,2020-10,Humberside Police,Humberside Police,-0.296483,53.747990,On or near Prison,E01012848,Kingston upon Hull 020B,Action to be taken by another organisation
6bc2183806a228415f54e99c30bba3d2038d107569993e138438e9dd44ccc266,2020-10,Humberside Police,Humberside Police,-0.124822,53.555288,On or near ST IVES CRESCENT,E01013229,North East Lincolnshire 013E,Action to be taken by another organisation
f0501cbccb0b38f2891ea6da786b3d0cb5c1213b0211c9955d43ff4bcf96716d,2020-10,Humberside Police,Humberside Police,-0.635212,53.842159,On or near LOW STREET,E01013121,East Riding of Yorkshire 015B,Action to be taken by another organisation
21271116105f38904f313c445b7e91d980f1912e5bf65893da6a7d27b72825b3,2020-10,Humberside Police,Humberside Police,-0.635212,53.842159,On or near LOW STREET,E01013121,East Riding of Yorkshire 015B,Action to be taken by another organisation
9e085bf374c7a59e40eb542e99143adbad0764f950945325ee3daa2c06c7730d,2020-10,Humberside Police,Humberside Police,-0.635212,53.842159,On or near LOW STREET,E01013121,East Riding of Yorkshire 015B,Action to be taken by another organisation
10e2b7eb369dc21a87199fb75c2a81030387f8ba60c15efcac0ac53dcbdb167b,2020-10,Humberside Police,Humberside Police,-0.291797,53.772293,On or near FORTUNE CLOSE,E01012826,Kingston upon Hull 011C,Action to be taken by another organisation
900a1b5752672c655dd9dc7a7f00ed1589e236a0182370cf19e695e8c747bbdd,2020-10,Humberside Police,Humberside Police,-0.394444,53.751805,On or near LOCKTON GROVE,E01012774,Kingston upon Hull 019A,Action to be taken by another organisation
9690ae38c74ff383d6290285631d8461d8b7be3fb046cdf73f857d7711a7f2ce,2020-10,Humberside Police,Humberside Police,-0.030046,53.556812,On or near WEST STREET,E01013131,North East Lincolnshire 014A,Action to be taken by another organisation
751a70a7d586b273302961d821d08cf74d5de0c8b86ca45a881b0d42f8904e62,2020-10,Humberside Police,Humberside Police,-0.653747,53.593234,On or near PERCIVAL STREET,E01013330,North Lincolnshire 008D,Investigation complete; no suspect identified
778a585f89e2b057f34dc3e4f1b456b7d9487f8d8dba3b114bb42ce0d8531a05,2020-10,Humberside Police,Humberside Police,-0.365067,53.741233,On or near Bus/Coach Station,E01012892,Kingston upon Hull 030D,Investigation complete; no suspect identified
902f96c94de064a363d34be1f9546d7127c152dc726b4d304cb47756303b3158,2020-10,Humberside Police,Humberside Police,-0.649116,53.566943,On or near MODDER STREET,E01013239,North Lincolnshire 017B,Investigation complete; no suspect identified
66acff981cbbb1a12295a29cadcb3e0d44bdea66f8de4371aa446a5af3eccaa4,2020-10,Humberside Police,Humberside Police,-0.643119,53.585887,On or near ROWLAND ROAD,E01013312,North Lincolnshire 010B,Investigation complete; no suspect identified
1e86803d1f0aa00e1379919730c8c740d9cac33f3d6029d50756d271707b42fc,2020-10,Humberside Police,Humberside Police,-0.428746,53.834419,On or near BASIL DRIVE,E01013042,East Riding of Yorkshire 020D,Investigation complete; no suspect identified
91883c7ce89403c908038955839f0b559bbdc389afd0ce6ae11c6517d8452ff2,2020-10,Humberside Police,Humberside Police,-0.135491,53.550250,On or near COLLINGWOOD CRESCENT,E01013227,North East Lincolnshire 013C,Investigation complete; no suspect identified
978697288369645718cdd189ca03bd5e95f44eb6fed7b08a2d93b1962128e98d,2020-10,Humberside Police,Humberside Police,-0.423458,53.845730,On or near CHERRY TREE CROSSING,E01013038,East Riding of Yorkshire 017A,Investigation complete; no suspect identified
4f79f0ce23be665a6b455797f0f44c5dc9d1accda5ce275f964c518568d50711,2020-10,Humberside Police,Humberside Police,-0.365685,53.762042,On or near REYNOLDSON COURT,E01012866,Kingston upon Hull 018D,Investigation complete; no suspect identified
84f5054469c8b1a319931a9091c67748b9b37b38095f0fca53ef943c9e067583,2020-10,Humberside Police,Humberside Police,-0.296763,53.769559,On or near CLIFFORD AVENUE,E01012812,Kingston upon Hull 013A,Investigation complete; no suspect identified
1a93f1ad0561d0807202d308f26d32aa0e78b56b3d18121f1a8f41f2e9d661f2,2020-10,Humberside Police,Humberside Police,-0.411768,53.738445,On or near QUILTER AVENUE,E01032595,Kingston upon Hull 033E,Investigation complete; no suspect identified
8ad2e6e314fca9fd5613ca8c8d79e3204e3de6e33570364ecf7b2b9bfb856329,2020-10,Humberside Police,Humberside Police,-0.436288,53.832675,On or near ROYAL GARTH,E01013042,East Riding of Yorkshire 020D,Investigation complete; no suspect identified
b6581e5c91d4f8b4034e9842b6740699ea21c862966df7f46ff402ff178d5f2f,2020-10,Humberside Police,Humberside Police,-0.056608,53.565283,On or near YOUNG PLACE,E01013197,North East Lincolnshire 012E,Investigation complete; no suspect identified
c312d9f13672a19907ae8c4391b01f761b3e825005a0653b85821703903aed31,2020-10,Humberside Police,Humberside Police,-0.072891,53.571174,On or near GARIBALDI STREET,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
9ce1736c38387849e33be36f14c57ebf66610e9db1e98aa5605c9039abecbffe,2020-10,Humberside Police,Humberside Police,-0.508777,53.654367,On or near MAIN STREET,E01013268,North Lincolnshire 011B,Investigation complete; no suspect identified
b740b4136428ebb844b8a2579366458b22f545ee94f44631b55cc0209da4446d,2020-10,Humberside Police,Humberside Police,-0.358651,53.765002,On or near NEWLAND AVENUE,E01012868,Kingston upon Hull 015B,Investigation complete; no suspect identified
ad2a6c7aef7df57b32d8b8103f8ea0345af84a8e572e1e6a6d179c59baea0b01,2020-10,Humberside Police,Humberside Police,-0.422504,53.746119,On or near DAWNAY DRIVE,E01013106,East Riding of Yorkshire 043E,Investigation complete; no suspect identified
656ed07be55422c62f1ff20dd6f4506ad48c1497f9712b9d994cfd8cc999c73e,2020-10,Humberside Police,Humberside Police,0.030155,53.733301,On or near QUEEN STREET NORTH,E01013080,East Riding of Yorkshire 039B,Investigation complete; no suspect identified
61bdfdd31f05ad25422f3f2ef58e4b0aea1bb14b0d2b0b8d1fa0aaae137c8a34,2020-10,Humberside Police,Humberside Police,0.030155,53.733301,On or near QUEEN STREET NORTH,E01013080,East Riding of Yorkshire 039B,Investigation complete; no suspect identified
66aaa14e096db3f5a192d8f4ef096b351e05f293a73891e9c6de0d3b2ff99649,2020-10,Humberside Police,Humberside Police,-0.651705,53.597095,On or near GRANGE AVENUE,E01013300,North Lincolnshire 007B,Investigation complete; no suspect identified
809ce017e7b2c3b9b5d57bdadb93b918814e05ac8f731bfeabcaa4ab1ee5e2d0,2020-10,Humberside Police,Humberside Police,-0.375105,53.740434,On or near ZETLAND STREET,E01012859,Kingston upon Hull 030A,Investigation complete; no suspect identified
e4f8fdd1c38ce0e786b4a479a68b17587410a2cda25347b8ea1067faeb592ee9,2020-10,Humberside Police,Humberside Police,-0.185070,53.736493,On or near CROMWELL ROAD,E01013098,East Riding of Yorkshire 033B,Investigation complete; no suspect identified
2ee6c0f66e8c96132730cc26d4de972b37f2b672e0ee24b7d6de43b8b16d4fd0,2020-10,Humberside Police,Humberside Police,-0.342901,53.750412,On or near BLAKE CLOSE,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
d4faf35a2637f726162940e050c9e7d568e77658aee0c2a33a22e872686f02f3,2020-10,Humberside Police,Humberside Police,-0.389653,54.017795,On or near MIDDLE STREET,E01012985,East Riding of Yorkshire 044D,Investigation complete; no suspect identified
702a5ef7c3c5acdbb9df8073f81dcae2c8af1496b14db14b0c0214ff0cbd5426,2020-10,Humberside Police,Humberside Police,-0.383857,53.774738,On or near WEIGHTON GROVE,E01012913,Kingston upon Hull 014E,Investigation complete; no suspect identified
0f6270c2fbacf0c5fbeb376a035064932117e97cc339aee60446a8757b98aed3,2020-10,Humberside Police,Humberside Police,-0.349148,53.754327,On or near HUDSON STREET,E01012857,Kingston upon Hull 024D,Investigation complete; no suspect identified
823a6d3e5fa8627a0728554a720f9f4f866eb47981b75f5eb43a6f317be9e6fc,2020-10,Humberside Police,Humberside Police,-0.389987,53.770407,On or near SHERBROOKE AVENUE,E01012964,East Riding of Yorkshire 023E,Investigation complete; no suspect identified
0bd2b0f9ce026fb7ea294f043cbf15dcf3b893be4f6028b66961012c66d71e6e,2020-10,Humberside Police,Humberside Police,-0.320816,53.778618,On or near KIMMERIDGE CLOSE,E01012906,Kingston upon Hull 004E,Investigation complete; no suspect identified
4ac934a4282f63978f3564c022b936aee7cda890ee5508bbe4b9f2c3af4c6dc6,2020-10,Humberside Police,Humberside Police,-0.532749,53.957434,On or near ST ANDREWS CLOSE,E01012981,East Riding of Yorkshire 008B,Investigation complete; no suspect identified
