Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7b11051011b6bef1c27f19236173ad9872b649cd5d5163124e3433e268b21881,2021-01,Gwent Police,Gwent Police,-3.229679,51.716315,On or near JUBILEE ROAD,W01001384,Caerphilly 002C,Unable to prosecute suspect
13938e39a3ba50a2402e844e08a5a2ecd9dc42781c52b49f4f25fdfd1013697d,2021-01,Gwent Police,Gwent Police,-3.000644,51.583490,On or near ST WOOLOS PLACE,W01001687,Newport 014D,Suspect charged
b143d533ae66d32603019c152b475ac45a90d1ba617fd43881b0734dde68f6a4,2021-01,Gwent Police,Gwent Police,-3.238474,51.684266,On or near PARK VIEW,W01001339,Caerphilly 004D,Unable to prosecute suspect
6b638ade91099f118df5e467e71af5d8ffcd7f4b224f156608d7e1ad2eeadaa6,2021-01,Gwent Police,Gwent Police,-3.228286,51.681433,On or near PARK PLACE,W01001362,Caerphilly 003C,Unable to prosecute suspect
ac825bbabd9fc256b883ae7a8847e994775b18a7a66e56e29e10efbbdea382cb,2021-01,Gwent Police,Gwent Police,-3.017765,51.821590,On or near CROSS STREET,W01001579,Monmouthshire 001E,Suspect charged
88d7308cf55c930f62a7692bcb2eeb51b852e3461a7d2814fed869807d602afc,2021-01,Gwent Police,Gwent Police,-3.256658,51.663941,On or near ANEURIN BEVAN AVENUE,W01001414,Caerphilly 008A,Unable to prosecute suspect
2de178ade28e7b8d76c3c152f64af844f426106ca56a50cac222f0fc441adb9c,2021-01,Gwent Police,Gwent Police,-3.060626,51.710959,On or near OLD SCHOOL PLACE,W01001523,Torfaen 004C,Unable to prosecute suspect
ca74735cdd6fbb037482b68c8ec54897d10e04cf42c166dbf4cf3c99edc305ea,2021-01,Gwent Police,Gwent Police,-3.010499,51.604177,On or near BLAEN-Y-PANT CRESCENT,W01001682,Newport 006C,Suspect charged
fe65a25c90858385fb9d9673bb16dd267580057cf0548e81c75af03e56a5c50a,2021-01,Gwent Police,Gwent Police,-3.291130,51.768185,On or near CARNO STREET,W01001429,Caerphilly 001F,Unable to prosecute suspect
49f795c390d7780faf92da53e3e781527146a09a513c2b277a035694ba147544,2021-01,Gwent Police,Gwent Police,-2.969095,51.592387,On or near FFOREST GLADE,W01001616,Newport 005C,Unable to prosecute suspect
706af00792f1e3ba7b95c2dc8db2ae24b8e92f9a1b7445c1ff0e8c122d97b2a0,2021-01,Gwent Police,Gwent Police,-2.987163,51.590159,On or near CEDAR ROAD,W01001693,Newport 013E,Unable to prosecute suspect
272eb4dfb7a1a39459bfcdf22a8549c81333413c6ed6d325bea5fabccd4578d9,2021-01,Gwent Police,Gwent Police,-3.237347,51.691229,On or near HEOLDDU GROVE,W01001336,Caerphilly 004A,Unable to prosecute suspect
baa10cc48bdccfcba7f015c0b6879a5207a22cd5eb13a7d2e708556324a139b7,2021-01,Gwent Police,Gwent Police,-3.046985,51.715082,On or near WEST HILL ROAD,W01001531,Torfaen 003D,Unable to prosecute suspect
f5b117a4803ac484848b82986c8020d7c4b393685d50c08c510d56512022efe6,2021-01,Gwent Police,Gwent Police,-3.031130,51.613609,On or near TRENT ROAD,W01001621,Newport 003E,Unable to prosecute suspect
5afb9ecd29718dc3a70b71e2b75ae12f594d2beb19e9ef767a2020f247a624e7,2021-01,Gwent Police,Gwent Police,-3.028569,51.609576,On or near LEA CLOSE,W01001617,Newport 003A,Unable to prosecute suspect
5f46ba172a99b9616357168b706dee1a8dd90299b758d8da7170a001e944f425,2021-01,Gwent Police,Gwent Police,-3.028569,51.609576,On or near LEA CLOSE,W01001617,Newport 003A,Unable to prosecute suspect
dfe6056f9d31be0f35290744804c0a6a37cb7de054c342b7c7ffe218575aa3c3,2021-01,Gwent Police,Gwent Police,-3.052278,51.708624,On or near ELLED ROAD,W01001523,Torfaen 004C,Suspect charged
cc06c850c5d75101477cabeda1d02287926bdf7c12ec3ee591ca1ee4d0488b20,2021-01,Gwent Police,Gwent Police,-3.229920,51.710234,On or near BRISTOL TERRACE,W01001385,Caerphilly 002D,Unable to prosecute suspect
331bda4067d9929f21027698e0e7a73476f5112993f3e4f19a8e7776fe17ec07,2021-01,Gwent Police,Gwent Police,-3.023461,51.657250,On or near PLAS ISLWYN,W01001519,Torfaen 007A,Unable to prosecute suspect
04040d701f6d61f0e6b184f55fd136c26a9cb2963dc37e1b55d0aa8cb2676006,2021-01,Gwent Police,Gwent Police,-3.225675,51.693491,On or near HEOL YSGOL NEWYDD,W01001326,Caerphilly 003B,Unable to prosecute suspect
7ae9c658eb9722a8fca87b61b05c0b0d3ed374cf8ab87645facd23b5769b22bd,2021-01,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Unable to prosecute suspect
8879989914d894168b1379eee393816e8ad34177bf5e73f18979fb7938152cb9,2021-01,Gwent Police,Gwent Police,-3.042375,51.700305,On or near UPPER BRIDGE STREET,W01001491,Torfaen 004A,Suspect charged
e805672087e87e71f1586e2111253179cdac59a969d1117b4808586a92dc0b91,2021-01,Gwent Police,Gwent Police,-3.031253,51.612053,On or near TONE SQUARE,W01001617,Newport 003A,Unable to prosecute suspect
94f4cf783c30b369a063fb6d4c833e188c51d879ecee995b280e05c0a0f1c68b,2021-01,Gwent Police,Gwent Police,-3.028274,51.611845,On or near Police Station,W01001621,Newport 003E,Suspect charged
36ea652c1ac49b7d32effdad8a350b7a8f9c069c3f8d500e54e313300fdd1e24,2021-01,Gwent Police,Gwent Police,-3.241116,51.582479,On or near Petrol Station,W01001395,Caerphilly 023C,Offender given a drugs possession warning
3e39ad2c660273af4466e727a5426c3e8d18b371c1f77916ddeb495e6e4cfd3f,2021-01,Gwent Police,Gwent Police,-3.214638,51.786444,On or near Supermarket,W01001458,Blaenau Gwent 004E,Suspect charged
d672d55ee52b463b2081ab3d8658deee1ccaa268b60c1eba08653514c631caed,2021-01,Gwent Police,Gwent Police,-2.982934,51.594169,On or near DEAN STREET,W01001676,Newport 007B,Unable to prosecute suspect
aa0c7085097c970c4e6eb66a1ac9e06bb701d8257f522d6b85caaba61f3e6a5d,2021-01,Gwent Police,Gwent Police,-2.991101,51.582717,On or near ROBBIN'S LANE,W01001687,Newport 014D,Unable to prosecute suspect
fe5dd663485b9a4cd2941f5548b87210257c1fdfd34c4a9b5feb0beeba9395ee,2021-01,Gwent Police,Gwent Police,-3.038149,51.577518,On or near Sports/Recreation Area,W01001637,Newport 016B,Unable to prosecute suspect
1f586d712f9339719428856e7b3fbaa6cad1ce4ecfe1ea844352e85424865bd0,2021-01,Gwent Police,Gwent Police,-3.005242,51.636816,On or near BURTONS PLACE,W01001505,Torfaen 013B,Unable to prosecute suspect
81478ac74346058fba44c20c4e4ef0f6a78cfc9663e3b44eed5cedde623d3165,2021-01,Gwent Police,Gwent Police,-2.992315,51.582113,On or near COMMERCIAL ROAD,W01001687,Newport 014D,Suspect charged
3d379445db796608a6fa369afcfde3d26bdf515dfa45dfc07774dc88be3ba745,2021-01,Gwent Police,Gwent Police,-3.084121,51.773469,On or near BROAD STREET,W01001489,Torfaen 001C,Unable to prosecute suspect
93c2d09a9ecff283004e1a1fecdab8ae4c6f832b8f516f2e33bdc2b1863f15ad,2021-01,Gwent Police,Gwent Police,-3.211799,51.587758,On or near CASTELL Y FAN,W01001372,Caerphilly 022B,Unable to prosecute suspect
96d4045e508fa911f106cd706ad3d35cb90b101d9c4ab53ec72b4a9866c8729d,2021-01,Gwent Police,Gwent Police,-3.040624,51.635932,On or near BRYNGLAS,W01001535,Torfaen 012D,Unable to prosecute suspect
2f267f2b56f3c15bcb7e542e101276b6b863114e2ae11975389945470d4ac193,2021-01,Gwent Police,Gwent Police,-3.036898,51.649974,On or near Pedestrian Subway,W01001526,Torfaen 010B,Unable to prosecute suspect
245af02aa4929622d57e585896ae1ceabfef9301028012d20f1499fd4cbb5d9c,2021-01,Gwent Police,Gwent Police,-2.992315,51.582113,On or near COMMERCIAL ROAD,W01001687,Newport 014D,Unable to prosecute suspect
cabcb9926e93a6887fa4bfe15227870ecc26d4f69f571aadb88a77a6ab3c7577,2021-01,Gwent Police,Gwent Police,-3.036898,51.649974,On or near Pedestrian Subway,W01001526,Torfaen 010B,Unable to prosecute suspect
e7e2b5ed79af631850a7f24c07d09989913179e3f0ef67299409f893106e96e1,2021-01,Gwent Police,Gwent Police,-3.036898,51.649974,On or near Pedestrian Subway,W01001526,Torfaen 010B,Unable to prosecute suspect
8a842f94bc26305e8f2a03fb0e5b6fc0961b19374b2f03cdd8453491ab9b981d,2021-01,Gwent Police,Gwent Police,-3.036898,51.649974,On or near Pedestrian Subway,W01001526,Torfaen 010B,Unable to prosecute suspect
e12f7001d25ce094caae44c37f15a274cb01ffc44d4a44bf22b504a2977f7129,2021-01,Gwent Police,Gwent Police,-3.290165,51.771432,On or near IS-FRYN,W01001428,Caerphilly 001E,Offender given a drugs possession warning
121aec561cf34518fdf71372d2c55a9023c7aad976c1497bfd97991204f06d09,2021-01,Gwent Police,Gwent Police,-3.260006,51.594911,On or near GRAIGWEN CRESCENT,W01001330,Caerphilly 018A,Unable to prosecute suspect
ad6884e15c2198371b7a2cbcff535ec3f47594ceced97cfb14339363caa5b291,2021-01,Gwent Police,Gwent Police,-3.086314,51.773044,On or near Theatre/Concert Hall,W01001489,Torfaen 001C,Unable to prosecute suspect
fdac1489858ed7d91eaa9c3c73d9d4b3b2f197186693e285748151f7906f2630,2021-01,Gwent Police,Gwent Police,-3.063644,51.577325,On or near CLEARWELL COURT,W01001635,Newport 016A,Unable to prosecute suspect
065c963ff3b6391d73126e58f2b1485a8cc6f9b16563e90eac063c8079e0f187,2021-01,Gwent Police,Gwent Police,-2.998152,51.579789,On or near Hospital,W01001686,Newport 014C,Unable to prosecute suspect
cbcc2212d9750f6c5efc43d52daa388142f850febba0ad4dc5ebef8c9294d644,2021-01,Gwent Police,Gwent Police,-2.752473,51.591575,On or near Parking Area,W01001589,Monmouthshire 010E,Unable to prosecute suspect
051d292773b76339768d36cd2c9e31244cb1fe5acdbeeb24d1979667dcfbe262,2021-01,Gwent Police,Gwent Police,-3.043010,51.703375,On or near Parking Area,W01001524,Torfaen 004D,Unable to prosecute suspect
a7431221bad82a687bac9224f3281f3b717c3b4503e5bac76d9e7c6c6201795f,2021-01,Gwent Police,Gwent Police,-3.082843,51.772159,On or near JAMES STREET,W01001490,Torfaen 001D,Unable to prosecute suspect
9372fd531ead92e58ff3f5c6a6c9941a9b7c522bc63c3a48863ec9f66e3c154b,2021-01,Gwent Police,Gwent Police,-3.032677,51.645498,On or near GREENMEADOW CLOSE,W01001527,Torfaen 010C,Unable to prosecute suspect
bc30453f4288791faee18fd9656afdbc6b96140d7c59923b38a43dac29163315,2021-01,Gwent Police,Gwent Police,-3.000122,51.645807,On or near CAERLEON ROAD,W01001508,Torfaen 013C,Unable to prosecute suspect
aaaa553a14706f3c560da07c0f4c6d60ae13cdef00af01c881200cf9396eff2f,2021-01,Gwent Police,Gwent Police,-3.037852,51.646162,On or near BLENHEIM ROAD,W01001526,Torfaen 010B,Unable to prosecute suspect
1e88a16e7e96e0f1dc75398ffa7a85a808b5e32e2401ee78fdff931fc56b8983,2021-01,Gwent Police,Gwent Police,-3.279623,51.753843,On or near MORIAH STREET,W01001376,Caerphilly 001C,Unable to prosecute suspect
0f20a4beaf4cd96f826e6e921bee915bb842a75fbfd7189109a2c97740fb28e7,2021-01,Gwent Police,Gwent Police,-3.126430,51.621491,On or near CARLTON TERRACE,W01001354,Caerphilly 014D,Offender given a drugs possession warning
8a20adb6e5feafc0f96bf567144bb40b796bb09cd5ec8dafe1f288b1ec42eeee,2021-01,Gwent Police,Gwent Police,-3.044350,51.707490,On or near MICHAEL WAY,W01001524,Torfaen 004D,Unable to prosecute suspect
92cbfa6453ff499cc805530429efe319319788fa8b71048f5c4a331a564293de,2021-01,Gwent Police,Gwent Police,-3.222748,51.644454,On or near MAIN ROAD,W01001369,Caerphilly 012D,Unable to prosecute suspect
571877409d321872b558a7e3cead8f63c960e2e2630946948294d336e0ee06c3,2021-01,Gwent Police,Gwent Police,-3.004861,51.696056,On or near PALM CLOSE,W01001512,Torfaen 005C,Unable to prosecute suspect
cd98cf2734a54e2b4d34f125593cf39a15f89c2a502ccd54ebea7dcd97f8f38c,2021-01,Gwent Police,Gwent Police,-3.035311,51.577750,On or near BASSALEG ROAD,W01001671,Newport 016D,Unable to prosecute suspect
22ff3c88a905ace213a1211c9e028cace290d1977912425b14fa008796dd78d5,2021-01,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Unable to prosecute suspect
1c1e39318cdbba8a5f531be4342d3d8cf0ca25842ac4073f969a489980166ecc,2021-01,Gwent Police,Gwent Police,-3.071369,51.727684,On or near CWRT Y PORTH FAWR,W01001485,Torfaen 002D,Unable to prosecute suspect
fb4ed7c75af807da75a783579a6daf9ccab0d26161336f3dd2be10bc0089b92f,2021-01,Gwent Police,Gwent Police,-3.036898,51.649974,On or near Pedestrian Subway,W01001526,Torfaen 010B,Unable to prosecute suspect
dae0a1bd677c95760db1698ce7e97af36d0c7b6ac504f5e6caaeb22fec95aa89,2021-01,Gwent Police,Gwent Police,-3.025616,51.686112,On or near Supermarket,W01001515,Torfaen 006B,Unable to prosecute suspect
b0cec1625ca2715f7e8e2aa12aae6d276ed9ac6969b2bd405bcb672faabafbe4,2021-01,Gwent Police,Gwent Police,-3.227226,51.647069,On or near HEOL REES,W01001365,Caerphilly 012C,Unable to prosecute suspect
655cbeb8f8bf982dcf00eeecd6d39efe2f5c78dad366cdaae0e8013f606b8546,2021-01,Gwent Police,Gwent Police,-3.044035,51.641630,On or near REDE ROAD,W01001498,Torfaen 011B,Unable to prosecute suspect
c4cbb17f557b7eb1e2b0af73b30316df9a1407cad2d8127f26c7c0e9d3469ae1,2021-01,Gwent Police,Gwent Police,-2.896871,51.607717,On or near Petrol Station,W01001639,Newport 004A,Unable to prosecute suspect
7a7283871f57adc2a73df2577d3b93c021772afbe0676208c6b6c8abe710cd64,2021-01,Gwent Police,Gwent Police,-3.028274,51.611845,On or near Police Station,W01001621,Newport 003E,Suspect charged
cd2734dbbbb8bdc7659f874d47a42f3387a73f7dfba5d27053919c9ba56f7bb0,2021-01,Gwent Police,Gwent Police,-3.183776,51.652479,On or near PEMBREY GARDENS,W01001401,Caerphilly 011A,Offender given a drugs possession warning
d923b96226a6a8bbb80c0194b9df6f3fff5245acff5d19738a91f37162c8e0ea,2021-01,Gwent Police,Gwent Police,-3.237506,51.657805,On or near OAK TREE DRIVE,W01001363,Caerphilly 012A,Unable to prosecute suspect
7badf4142b035056d9413178f5d5ca69e3d7d63f16fa8a8ab44f921eae55f6be,2021-01,Gwent Police,Gwent Police,-3.370289,51.679691,On or near UPPER FOREST LEVEL,W01001204,Rhondda Cynon Taf 006A,Unable to prosecute suspect
40c4c9aecfdccb78f7224c54eb6eee6b697180ae2e724306069393be9a67f391,2021-01,Gwent Police,Gwent Police,-3.288167,51.765403,On or near KINGS AVENUE,W01001429,Caerphilly 001F,Suspect charged
16298a575470637271f7ddabc8f5027592322a7b57bc929a6e6cc747ece0775d,2021-01,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Unable to prosecute suspect
d57205277c2661677be2a25fd056010b3484203cd8aa40404a9ed64fe2de188b,2021-01,Gwent Police,Gwent Police,-3.229760,51.652554,On or near HEOL GETHIN,W01001364,Caerphilly 012B,Unable to prosecute suspect
42fece8b17143ad509f4aa10b8d9e0e5423289afa8c55f9d0b7a40cae402885e,2021-01,Gwent Police,Gwent Police,-3.198160,51.672267,On or near TREE TOPS AVENUE,W01001347,Caerphilly 005C,Unable to prosecute suspect
e480dfaf95b2a808a8cf83d88fae35d9d8fda4fc9f3d6e926d2b4ddc3a3c58b6,2021-01,Gwent Police,Gwent Police,-3.010887,51.556652,On or near SCHOONER CLOSE,W01001688,Newport 019C,Unable to prosecute suspect
8586dd6e5dc7b975ed0faf23658af02ad0f5b03bc2313914a34ca38076a74ad1,2021-01,Gwent Police,Gwent Police,-3.203262,51.584258,On or near BRYN-RHEDYN,W01001420,Caerphilly 022D,Unable to prosecute suspect
b4bb36cf989079e19ddd6c46d5e91ef061f888538cc545bc6486edc1c025a926,2021-01,Gwent Police,Gwent Police,-3.037113,51.585269,On or near CHURCH CLOSE,W01001674,Newport 009E,Unable to prosecute suspect
adbfe2b77b54694b8c4d970ab5fd6b2b36e195ff69462dd95e8d6c139328b0b8,2021-01,Gwent Police,Gwent Police,-3.231991,51.602114,On or near RICHMOND CLOSE,W01001367,Caerphilly 019B,Suspect charged
88c26f9a5f77adb1d60aebb8cc5a061a8bfa63b7af3aea643b0bbf000643bcaf,2021-01,Gwent Police,Gwent Police,-3.208930,51.704149,On or near CHERRY TREES,W01001334,Caerphilly 005A,Unable to prosecute suspect
9de6fbf3a270778adee08e7af8a978e8e9e43a42e14b130625847b7b6e515adc,2021-01,Gwent Police,Gwent Police,-3.134286,51.740015,On or near PEN-Y-BONT ROAD,W01001454,Blaenau Gwent 008E,Unable to prosecute suspect
a7543c4b0ada6592444fa378f6ae73f6f05be408e54cb18fcd4e6bf73c9ff075,2021-01,Gwent Police,Gwent Police,-3.032575,51.613012,On or near EXE ROAD,W01001621,Newport 003E,Local resolution
ae525336c90936a5b665f7b0271470a9a7ec095ec7c75ccdd370a339a9365076,2021-01,Gwent Police,Gwent Police,-3.060626,51.710959,On or near OLD SCHOOL PLACE,W01001523,Torfaen 004C,Unable to prosecute suspect
ffd3dc0237ddc098b060d7d5a7cd49ab766b841371953b734eb55d3ffc448960,2021-01,Gwent Police,Gwent Police,-2.979483,51.578049,On or near ALICIA CRESCENT,W01001661,Newport 018C,Unable to prosecute suspect
b78c70efa25a9ea1b77f7b5b470eacc611f4f91324478383975dd97eec49f834,2021-01,Gwent Police,Gwent Police,-3.020194,51.699718,On or near TURNPIKE CLOSE,W01001513,Torfaen 005D,Unable to prosecute suspect
381fa73c292ca73d67971c68cb23f7085ca6a08767dfce33f80e3ad76adbe147,2021-01,Gwent Police,Gwent Police,-3.035266,51.649386,On or near GREENMEADOW WAY,W01001526,Torfaen 010B,Local resolution
3aefb648d38924c559598045407b9368eb1d72ff75cc2c864a2c80d77564d146,2021-01,Gwent Police,Gwent Police,-3.010318,51.570010,On or near WINCHESTER CLOSE,W01001633,Newport 019A,Unable to prosecute suspect
d58f6543fa7dcf010d35d7e7dbda9870557f48cbcd691e1f24722df9783f57f4,2021-01,Gwent Police,Gwent Police,-3.031253,51.612053,On or near TONE SQUARE,W01001617,Newport 003A,Unable to prosecute suspect
53099d074c5bf3080232cd91c2320247967abd3aa8aa62ee8a3f776a0f89e4c6,2021-01,Gwent Police,Gwent Police,-3.246135,51.568614,On or near HEOL TYDDYN,W01001398,Caerphilly 024A,Unable to prosecute suspect
99de5a60d9960a0fa48a634c5d3603850d2f6302d0b2ecbbab31a016cc4e84f2,2021-01,Gwent Police,Gwent Police,-3.237418,51.633331,On or near EDWARD STREET,W01001434,Caerphilly 013F,Offender given penalty notice
88091fd19d9132931c3c6f905b77855d6ca5a3d586d3a6c686fad03ba99e45e0,2021-01,Gwent Police,Gwent Police,-2.985836,51.589514,On or near HARROW ROAD,W01001693,Newport 013E,Formal action is not in the public interest
87752801f62dce7ccaea82b5bcfdf55eeb7e145b747ae869ca625feb17fb6b77,2021-01,Gwent Police,Gwent Police,-3.220275,51.697135,On or near COEDYMOETH ROAD,W01001325,Caerphilly 003A,Unable to prosecute suspect
d4a006074c56fcc6e7816c6f02f50eb9fbdf879e2544de61ce005561079fc617,2021-01,Gwent Police,Gwent Police,-2.998194,51.588268,On or near Parking Area,W01001685,Newport 014B,Suspect charged
963ab5ead940a81df45bbc0460c9bcd7a598fb7d4a19f61c94d335ec1701ca17,2021-01,Gwent Police,Gwent Police,-3.022568,51.572583,On or near LAMB CLOSE,W01001632,Newport 017D,Unable to prosecute suspect
7363c62d88394814d8d90e3fdaef1fee88bf3e8bad07c43c9248c37ddc5ffae8,2021-01,Gwent Police,Gwent Police,-3.179896,51.674502,On or near YNYS-Y-COED,W01001392,Caerphilly 009D,Unable to prosecute suspect
41db385e5a6881499fc4012ee5d8df71cc58a618ddf63b095e87e8ee1738fc15,2021-01,Gwent Police,Gwent Police,-3.225782,51.648712,On or near KINGSWOOD CLOSE,W01001365,Caerphilly 012C,Unable to prosecute suspect
dcc4fc0f14c0d8dbc9fa256e2dd8896e2140d110958f49a35ac77bc5ab8e388d,2021-01,Gwent Police,Gwent Police,-2.992290,51.584290,On or near Theatre/Concert Hall,W01001687,Newport 014D,Offender given penalty notice
c14d3234c13e6da2cc3b5e9c223010e5337685fb79c4276eef6c251ea6da5932,2021-01,Gwent Police,Gwent Police,-3.025196,51.652784,On or near Supermarket,W01001506,Torfaen 010A,Offender given a caution
8d464026c4f4730476968a3155bf3b3d230da3894da6237a46b860cc6f972820,2021-01,Gwent Police,Gwent Police,-3.013764,51.831443,On or near HILLCREST ROAD,W01001558,Monmouthshire 002C,Unable to prosecute suspect
0c8fbc3b2fffcd290eb110ef9745e6b1241f786ec28f016e76587389cc23e841,2021-01,Gwent Police,Gwent Police,-3.241029,51.670851,On or near PENDARREN STREET,W01001416,Caerphilly 008C,Unable to prosecute suspect
19898efe56858de296bdcad00e5ff7ef5d63b2efe533815ab99e91b2082b1558,2021-01,Gwent Police,Gwent Police,-3.037693,51.636021,On or near TROSTREY,W01001534,Torfaen 012C,Unable to prosecute suspect
4a537ea81512348a5fd2456c0c087e0f210c5d21ff91ecbd2f9434cb01ee6a83,2021-01,Gwent Police,Gwent Police,-3.207460,51.773363,On or near CHURCH STREET,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
58a0a56d04d46e1d7490c25a3500ff52cb9e5d6724b4b6f1e3c377c9707bdd16,2021-01,Gwent Police,Gwent Police,-2.989984,51.581773,On or near RUPERRA STREET,W01001661,Newport 018C,Unable to prosecute suspect
1c74ce4dc2f8336c8ad55e2a3409557ee3ad31fe16278ca9c6741d32b56939d5,2021-01,Gwent Police,Gwent Police,-3.216548,51.696284,On or near CWRT NEUADD WEN,W01001325,Caerphilly 003A,Unable to prosecute suspect
39e13b213e540d4f6eccadb3c40388ba1cd49039585aefd297d2c13d3d9bb808,2021-01,Gwent Police,Gwent Police,-3.146783,51.572766,On or near Parking Area,W01001419,Caerphilly 021D,Suspect charged
820fe581522bfbd97e3524c60f6b65275f83409835f5451960f88d96e4f81276,2021-01,Gwent Police,Gwent Police,-3.233755,51.643170,On or near BEDWLWYN ROAD,W01001433,Caerphilly 013E,Unable to prosecute suspect
9f62ed5416deab5148dd15486d6c8203fd6ab971b4f494f1aa2df303f3bd04c3,2021-01,Gwent Police,Gwent Police,-3.162743,51.662625,On or near PENNAR LANE,W01001380,Caerphilly 010A,Suspect charged
4d1c5cf7ee3f6f38c4f61bd57fda29164c84365815a1f1a6f8f0cd9d7b40da73,2021-01,Gwent Police,Gwent Police,-2.979847,51.584907,On or near WITHAM STREET,W01001690,Newport 013D,Unable to prosecute suspect
37839ac0d5a2d71d6a22768f04d233dce11f4e5e3b13c2dd6305edbdbf52477b,2021-01,Gwent Police,Gwent Police,-2.673678,51.637893,On or near CAIRD STREET,W01001587,Monmouthshire 008C,Suspect charged
16d2457437214f62fb818450cd93b19b977c112b46b5dfaf97ca251ab1763740,2021-01,Gwent Police,Gwent Police,-3.131103,51.539271,On or near Petrol Station,W01001842,Cardiff 003B,Suspect charged
e1aac08011d31862ab4152867272a1d74416ba15205952fca17ed36e6f650315,2021-01,Gwent Police,Gwent Police,-3.206474,51.703761,On or near PANTYCEFN ROAD,W01001334,Caerphilly 005A,Suspect charged
2e736f1705929466b71f4118e20abb047bb70bf547181cc37b7fdfb49fb59ad3,2021-01,Gwent Police,Gwent Police,-3.206055,51.662412,On or near PARC PLAS,W01001349,Caerphilly 009B,Suspect charged
134408bee9f5f6648b08878a6180d8a640c2762babd05ddf2fe4908295d86423,2021-01,Gwent Police,Gwent Police,-3.206055,51.662412,On or near PARC PLAS,W01001349,Caerphilly 009B,Suspect charged
98b2c0e6a124ad86bcf3a4a89323da16c9c5f35572a9378e55d577eaf16caf52,2021-01,Gwent Police,Gwent Police,-3.206055,51.662412,On or near PARC PLAS,W01001349,Caerphilly 009B,Suspect charged
94c2f889d3192a6aeb6dc883f1f58353ffe150c0273aad0443766633cc40f585,2021-01,Gwent Police,Gwent Police,-3.206446,51.662993,On or near COED Y BRYN,W01001349,Caerphilly 009B,Suspect charged
610b6e8da0277f33beb852c5579cba3d1ea82e838e2a37814a05d5bfcf912343,2021-01,Gwent Police,Gwent Police,-3.061689,51.594373,On or near VICARAGE GARDENS,W01001670,Newport 009B,Suspect charged
36a48bc5781e92bfe01f292ee03fccea03a444dba150f15b1dbff24b122220a9,2021-01,Gwent Police,Gwent Police,-3.288823,51.766574,On or near WARMINGTON PLACE,W01001428,Caerphilly 001E,Suspect charged
33a58f60cb0ca85a6430283dd84a63d9f597cfa3abdff7daaa27e870e26f9334,2021-01,Gwent Police,Gwent Police,-2.990721,51.590471,On or near ST VINCENT ROAD,W01001693,Newport 013E,Suspect charged
dbe6e3897f3790509ed4ac8b7f9a388c53037864d8be9cbe75e5678e56da0db9,2021-01,Gwent Police,Gwent Police,-3.089625,51.604682,On or near ISAF ROAD,W01001413,Caerphilly 017C,Suspect charged
145616abbf0436ff5ac4d9b12db57ff636b961bb53ea9836e460468d08fc14f1,2021-01,Gwent Police,Gwent Police,-3.177257,51.655296,On or near ORCHARD COURT,W01001401,Caerphilly 011A,Suspect charged
f87fd5b337127e798c908e101439944a75a4402b0c2c5e29b1d66859ce3f3564,2021-01,Gwent Police,Gwent Police,-3.177257,51.655296,On or near ORCHARD COURT,W01001401,Caerphilly 011A,Suspect charged
fa4804e37b1846d62b6a2599185f46643bb4a2a9848bff2cd50ea3cae8ee1e47,2021-01,Gwent Police,Gwent Police,-3.231651,51.715881,On or near QUEEN'S ROAD,W01001385,Caerphilly 002D,Suspect charged
0933dc36e46c2d1531e87ff781d363e8a7dd566933dfdf8de071b0c4a306c7fd,2021-01,Gwent Police,Gwent Police,-3.177257,51.655296,On or near ORCHARD COURT,W01001401,Caerphilly 011A,Suspect charged
dfe053f43a4d0be48259b9eb865f0fd6d2ca60b0361c5f9b00be5db869a656f0,2021-01,Gwent Police,Gwent Police,-3.177257,51.655296,On or near ORCHARD COURT,W01001401,Caerphilly 011A,Suspect charged
f7c9d02b4925cc108f6fb2c6fd1fc6c7dc55f5ffd2d27b738eaf8c666d0981b9,2021-01,Gwent Police,Gwent Police,-3.021079,51.557032,On or near Supermarket,W01001689,Newport 019D,Suspect charged
a676cc57a455e3e8c8aa48796a4584b8811eec84068fb5b6d6d50a093d2c18ab,2021-01,Gwent Police,Gwent Police,-3.166001,51.592952,On or near DICKENS COURT,W01001345,Caerphilly 021C,Unable to prosecute suspect
b567af4fbec173100e696bf812c51f72c485611ed3c94a83a0b87d720cc26dce,2021-01,Gwent Police,Gwent Police,-3.288462,51.765085,On or near CHURCH STREET,W01001429,Caerphilly 001F,Unable to prosecute suspect
bbb15e97a1d3e3896979b134e3efb568d8cf9788a5456aae7a9cf11a747377db,2021-01,Gwent Police,Gwent Police,-3.191236,51.653653,On or near BRYNTEG AVENUE,W01001403,Caerphilly 011C,Suspect charged
5dd051f3ee23fad4d8fc7857f78adfc327bd2cd196152c07109551f6f0938ac6,2021-01,Gwent Police,Gwent Police,-2.995311,51.590450,On or near Pedestrian Subway,W01001687,Newport 014D,Unable to prosecute suspect
