Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
32923f1e5e3b4c1c2057fe39f683c889d54730b0d348cd26faeae3bd26a680dd,2020-05,Gwent Police,Gwent Police,-3.000731,51.595368,On or near HARLEQUIN COURT,W01001681,Newport 006B,Unable to prosecute suspect
d82dc49a6549d4935eb4d2145264d255d14dd4855d551783e5c556e743debb25,2020-05,Gwent Police,Gwent Police,-3.034799,51.826036,On or near BRECON ROAD,W01001557,Monmouthshire 001C,Unable to prosecute suspect
431c6a28eed789b7f8d7b4a99c14a32f9a28a336e66d0e70662e819b80a45ff1,2020-05,Gwent Police,Gwent Police,-3.058183,51.727210,On or near FFRWD ROAD,W01001486,Torfaen 002E,Unable to prosecute suspect
53832ecc3f2c75af03d46d1093c4dab9844fc67a2c2009c3bdbf27cc1ba7a71c,2020-05,Gwent Police,Gwent Police,-3.091137,51.539398,On or near TYLA LANE,W01001657,Newport 020C,Unable to prosecute suspect
a22115073729aeb1d2491892803db4c6235021bd3f888d35598d1cff78c3103f,2020-05,Gwent Police,Gwent Police,-3.157385,51.758662,On or near HENWAUN STREET,W01001445,Blaenau Gwent 005C,Unable to prosecute suspect
8e92cda2bee9e4787cc8dd5e846c9cf696fb29fb0f5eabd0287b6c7aff6f9b0d,2020-05,Gwent Police,Gwent Police,-3.040500,51.703712,On or near PONT AP HYWELL,W01001524,Torfaen 004D,Unable to prosecute suspect
9155e5e88f12555f215a4ce3e2c306af51dbba616338f6d0b21b8d44461f8438,2020-05,Gwent Police,Gwent Police,-3.135393,51.729322,On or near CHAPEL STREET,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
38119f4acea1ba07adbaa6ff88f4114e29c497827bc816fa561e558249988e23,2020-05,Gwent Police,Gwent Police,-2.968906,51.575368,On or near CORPORATION ROAD,W01001647,Newport 015F,Suspect charged
6d919b0c8aac1f3d4307b4101229f7550dc36ef3a545b6ecf22daa940f1ad10a,2020-05,Gwent Police,Gwent Police,-3.159699,51.765860,On or near HOPE STREET,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
f7f1512a717ee3e7a08f40392cc5db59359ee8bd3cb14db91b37498bfb9385c2,2020-05,Gwent Police,Gwent Police,-3.056960,51.724452,On or near LASGARN PLACE,W01001486,Torfaen 002E,Unable to prosecute suspect
16be931ef627f8f318451821fa072c8e3602d99ff5cdc7f2446cdd83975bfc49,2020-05,Gwent Police,Gwent Police,-3.002070,51.840697,On or near HEREFORD ROAD,W01001571,Monmouthshire 001D,Unable to prosecute suspect
c5fa5051b738326e81da44ff23b7cc8d591a62915024dfee80af68e445b9163f,2020-05,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Unable to prosecute suspect
12b4377667d989b650b91e261ef8fce8fc5ea34f0e457d0e6fa2bd56b66d37e5,2020-05,Gwent Police,Gwent Police,-3.000644,51.583490,On or near ST WOOLOS PLACE,W01001687,Newport 014D,Unable to prosecute suspect
650d663e7b9ee0af3139c5fc3d2c601416d640f198fcdec67ee6b88d29d35fb1,2020-05,Gwent Police,Gwent Police,-3.297860,51.738564,On or near GLYN TERRACE,W01001361,Caerphilly 002B,Unable to prosecute suspect
8b3b7e832fb14eba768b910b1b578acc1a2bacbfbefdbd7ac0299da81cd16e03,2020-05,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Suspect charged
02fe3f8a28dcb12e1efcf3d2fb05e9faaf91f74b9786f12e012afe90b0849166,2020-05,Gwent Police,Gwent Police,-3.021591,51.575361,On or near KIPLING HILL,W01001632,Newport 017D,Unable to prosecute suspect
7f351d64121c9a95c992434e21af3eaf79bdfd29a021ab6bc5df17b61b414887,2020-05,Gwent Police,Gwent Police,-3.044140,51.583912,On or near EBENEZER DRIVE,W01001671,Newport 016D,Unable to prosecute suspect
cf5bcfa47a72215205ad1e8db2d6181f435c8bf59b87f714ebb2060a03ae90c3,2020-05,Gwent Police,Gwent Police,-3.028274,51.611845,On or near Police Station,W01001621,Newport 003E,Unable to prosecute suspect
78d1f52bddcba79929b881930b35f31c579d56498647dc92de031a362f3a02b5,2020-05,Gwent Police,Gwent Police,-3.196221,51.653027,On or near THE GROVE,W01001405,Caerphilly 011E,Unable to prosecute suspect
f2ea7d71a1329876631b5d5dc6dcdfee4864c80fab8c5b5c0d49f4c97a40a6fd,2020-05,Gwent Police,Gwent Police,-3.037693,51.636021,On or near TROSTREY,W01001534,Torfaen 012C,Suspect charged
63e762cca8762921d8e7f42b69140ddae312bb7c00aabed58eed765f94332511,2020-05,Gwent Police,Gwent Police,-3.180540,51.737626,On or near MARINE STREET,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
7ba2a2eae68505d222df67398d1d82726f00cad676c2fd67578be6203bc43168,2020-05,Gwent Police,Gwent Police,-2.991348,51.590736,On or near Nightclub,W01001693,Newport 013E,Unable to prosecute suspect
1775368f62423d8888136504f34573e931fcfa10c5446a1e47d0bd42dabd8c10,2020-05,Gwent Police,Gwent Police,-3.010716,51.587981,On or near FIELDS PARK CRESCENT,W01001603,Newport 012C,Unable to prosecute suspect
89faf8621296c84c20299fb627a955d3d24a5184042e61e35073d87471b07a5c,2020-05,Gwent Police,Gwent Police,-2.732249,51.816450,On or near LEVITSFIELD CLOSE,W01001553,Monmouthshire 004B,Local resolution
f32a9dafb99a16762a55c7bdeb336b2c57a85832181555075fee07037999e6c0,2020-05,Gwent Police,Gwent Police,-3.038323,51.649081,On or near MASRTON PATH,W01001526,Torfaen 010B,Unable to prosecute suspect
ac63d777cf8bbc583f564fb9e2b00221b37e1dedccde41bbd1a475d5723c7d2f,2020-05,Gwent Police,Gwent Police,-3.010210,51.582060,On or near STOW PARK CIRCLE,W01001629,Newport 017A,Unable to prosecute suspect
22e219396a1aef5aa137a2ed14a9d31ea817f86c997c585357e0fb1f7859ac2e,2020-05,Gwent Police,Gwent Police,-3.020562,51.654964,On or near Parking Area,W01001506,Torfaen 010A,Unable to prosecute suspect
d43341646551c0f60cd58c0b3e0c9036528a44c075db7ed6ec08e19cae713ef9,2020-05,Gwent Police,Gwent Police,-3.192755,51.654240,On or near PENLLWYN LANE,W01001403,Caerphilly 011C,Suspect charged
0c26f0209a6a736f651aaba298df0b3e572b1c6c7fcdebe6ddf287a1e2d86b4b,2020-05,Gwent Police,Gwent Police,-3.194991,51.665043,On or near Shopping Area,W01001350,Caerphilly 009C,Suspect charged
dd03373f1aaf0eff96c6ff3d28b8284f4311b1fa44539fc84cc8537d8913d8ca,2020-05,Gwent Police,Gwent Police,-3.021697,51.824775,On or near FROGMORE STREET,W01001546,Monmouthshire 002A,Suspect charged
1225dfbffa07a389fd49c08004cc82d744fe7d4f7e137420e454e7362e1b43aa,2020-05,Gwent Police,Gwent Police,-3.047491,51.649260,On or near LITTLEDENE,W01001502,Torfaen 011E,Unable to prosecute suspect
b73a183bf5b87c5bc57c205d4a132bd186896342bdf6e48da4b3c9d974dbc702,2020-05,Gwent Police,Gwent Police,-3.139757,51.650082,On or near DAN-Y-RHIW TERRACE,W01001327,Caerphilly 014A,Suspect charged
91b9182f2f1866e8687725d8f7ea2eed0385c057462f295a78c6fcec353a909a,2020-05,Gwent Police,Gwent Police,-3.021875,51.652956,On or near Pedestrian Subway,W01001506,Torfaen 010A,Local resolution
3c8c4b758b75746c90bb9fbf3f0e16d5e3354fe1a3d7280f8d23b7f2fb897e2b,2020-05,Gwent Police,Gwent Police,-2.664872,51.622711,On or near ALICE CRESCENT,W01001593,Monmouthshire 008E,Unable to prosecute suspect
c782e4b0200f07f2133de89045e15ca544b4670c64bc39573f9f2e2a39460d17,2020-05,Gwent Police,Gwent Police,-3.046973,51.706406,On or near GEORGE STREET,W01001540,Torfaen 004E,Unable to prosecute suspect
44262011b66dfa8ec26586e8bff2e0ce90c70a50d60fb4cc231c8b308e7518b4,2020-05,Gwent Police,Gwent Police,-3.129574,51.691038,On or near CRUMLIN ROAD,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
ca8a7e5bc9c395e968a5ae3ce26ec99ec44b96200a663473b232620bc5ca16a3,2020-05,Gwent Police,Gwent Police,-3.206974,51.789913,On or near CLOS BRONWYDD,W01001439,Blaenau Gwent 004B,Unable to prosecute suspect
6cbdd549371909498f49cd002c7f2cef4a0676c9b505be84e4064c05bdc6b560,2020-05,Gwent Police,Gwent Police,-3.209596,51.780085,On or near WALL STREET,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
f72ff499ad07515b2719c98e8f77222f17bc126eaf3c3133d9269e015364d57c,2020-05,Gwent Police,Gwent Police,-3.209287,51.667073,On or near TWYN GARDENS,W01001353,Caerphilly 007B,Unable to prosecute suspect
75fcc59626bb67ba5908ae73366958c293b99b9379a6dd5eb14e13384b4af736,2020-05,Gwent Police,Gwent Police,-3.044035,51.641630,On or near REDE ROAD,W01001498,Torfaen 011B,Unable to prosecute suspect
79c3fc93cf6956488d4d208cdb81c7b15d1e4b07787868cbd686d0241f50104d,2020-05,Gwent Police,Gwent Police,-3.204794,51.773418,On or near A4046,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
e9d4e1cfb3abd57dd70257cae592f45158d574e9e95548040a7f885b1b96d7ef,2020-05,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
6ed98dadb13bb34426bc858e0712076f341a378ecc447be3121cef5d90fe0b8c,2020-05,Gwent Police,Gwent Police,-2.995231,51.588779,On or near UPPER DOCK STREET,W01001685,Newport 014B,Unable to prosecute suspect
23d72745176660ef4e1dec08eb329bfa86ac493fc3242376b534ef553fe7af43,2020-05,Gwent Police,Gwent Police,-3.227276,51.572347,On or near NANT DDU,W01001424,Caerphilly 024C,Unable to prosecute suspect
554fe8375d55b1a9f97b329472d419919e5b960e4b0499b4f592159a1fc8c6fd,2020-05,Gwent Police,Gwent Police,-3.238741,51.722154,On or near JONES STREET,W01001386,Caerphilly 002E,Unable to prosecute suspect
25a01482f89d6483e4b8476d14411d5afddf0a61345ea048fefd128a8bf82f50,2020-05,Gwent Police,Gwent Police,-2.956608,51.591707,On or near HATHERLEIGH,W01001608,Newport 008B,Suspect charged
e00606da10569bd2f70b5e9cfe9a741d854076fccfcb918d8e28804f70b5782e,2020-05,Gwent Police,Gwent Police,-3.035725,51.639707,On or near Pedestrian Subway,W01001534,Torfaen 012C,Unable to prosecute suspect
e0f790c08bb97b8aa514dd2d57b15cb512386282bab97e119f603b2426664520,2020-05,Gwent Police,Gwent Police,-2.949465,51.588384,On or near DELIUS CLOSE,W01001610,Newport 015C,Unable to prosecute suspect
77db4652be7d21a5e8dd5921dff484428aa3fff376581a288b0271a26db74235,2020-05,Gwent Police,Gwent Police,-3.251282,51.663531,On or near Supermarket,W01001418,Caerphilly 008E,Suspect charged
4e5a16cb38004d46e450d974a9a77797f3a64bb322662ab779561e1f74b44621,2020-05,Gwent Police,Gwent Police,-3.223644,51.696498,On or near ROCKLEIGH AVENUE,W01001326,Caerphilly 003B,Formal action is not in the public interest
5581a3d82da7173f4dd5ff0a1ab05d70ccf161902f79e52f14d01f39fbeddc6d,2020-05,Gwent Police,Gwent Police,-3.219361,51.658804,On or near SCHOOL STREET,W01001388,Caerphilly 007D,Unable to prosecute suspect
a1ee815944bf1f3eb74f50e3c978fe5b8de080e480010310eff5e45662537203,2020-05,Gwent Police,Gwent Police,-2.671898,51.640699,On or near STATION ROAD,W01001587,Monmouthshire 008C,Offender given penalty notice
47ab15828034b52d2f559efc693df4ac313429866e5325c2864668c49eb15f9c,2020-05,Gwent Police,Gwent Police,-3.134936,51.684459,On or near LLOYD AVENUE,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
e3438ffaf6af69e85463c27e8635429cd0207b2a6f45f889cb9d5970e5fb2fda,2020-05,Gwent Police,Gwent Police,-3.025988,51.676334,On or near RICHMOND ROAD,W01001516,Torfaen 006C,Formal action is not in the public interest
b86ab127c6a04b135b8c0373cc381e43039ee9eb98b6d956f1971a707f15b789,2020-05,Gwent Police,Gwent Police,-2.957747,51.577914,On or near DERBY GROVE,W01001647,Newport 015F,Suspect charged
02668fad79ae9251925ac61acc9d2c1725b561e22fadd20a9592767b5e47b4cb,2020-05,Gwent Police,Gwent Police,-3.033722,51.613928,On or near MEDWAY COURT,W01001621,Newport 003E,Unable to prosecute suspect
ac6adb1be5baba4888351e7ceda8ed6f6a72e7fa94eaaafa1accf2aa901a00d6,2020-05,Gwent Police,Gwent Police,-3.276350,51.607836,On or near Parking Area,W01001333,Caerphilly 018D,Unable to prosecute suspect
13e441808c967d1e11a357311e44f4dd1a4d9de10b80a0c5be7105d2c213fb29,2020-05,Gwent Police,Gwent Police,-3.239881,51.797114,On or near Pedestrian Subway,W01001470,Blaenau Gwent 001D,Unable to prosecute suspect
85004d99a9add1b3bbc0080a0570e2449846d833c099f702ddd4bdfb20ea5870,2020-05,Gwent Police,Gwent Police,-3.288350,51.770814,On or near PEN-Y-DRE,W01001428,Caerphilly 001E,Unable to prosecute suspect
f91391ba4d0f9eff202e11fa828d720b6adf48bcabb0580b3bf8fa9a8187299d,2020-05,Gwent Police,Gwent Police,-3.207958,51.580658,On or near COED CAE,W01001421,Caerphilly 022E,Unable to prosecute suspect
70f7b89ba4a5cbc54840e5e8e804454c1c2ca8487ff6e7097df7e9e8467bff48,2020-05,Gwent Police,Gwent Police,-2.763105,51.589439,On or near TENNYSON ROAD,W01001598,Monmouthshire 010F,Unable to prosecute suspect
699dc2769bd71e421d698f7f2d6cca720684aaa0e439055c1ad6fdbc9dfffa9d,2020-05,Gwent Police,Gwent Police,-3.165637,51.782588,On or near CAE GLAS,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
47313c3a1c55fd270af7f5da2af5bf901d76305858809cf000e85dccee57a150,2020-05,Gwent Police,Gwent Police,-2.967517,51.618683,On or near CAESAR CRESCENT,W01001628,Newport 001F,Unable to prosecute suspect
b9acf512405d0d5f2df54165f76b7db093d7d9d603156f0704e62b7037f59e45,2020-05,Gwent Police,Gwent Police,-3.012787,51.833808,On or near LLWYNU LANE,W01001558,Monmouthshire 002C,Unable to prosecute suspect
dfef44ef5c3b7e23ce5e8eb31bf80ab5d6c405748db6da73ad45c4611285bbe8,2020-05,Gwent Police,Gwent Police,-2.675210,51.630142,On or near ST EWENS ROAD,W01001584,Monmouthshire 008B,Unable to prosecute suspect
e2ed4ddf675483af5aff1c004f1243e9807a84ea2faaf1dc1ddd0181849d1350,2020-05,Gwent Police,Gwent Police,-2.675210,51.630142,On or near ST EWENS ROAD,W01001584,Monmouthshire 008B,Unable to prosecute suspect
ad08730a6f4ea7d0815dc5c114e05eaab33b925b14bafa1bff01d96c951fd8b2,2020-05,Gwent Police,Gwent Police,-2.675210,51.630142,On or near ST EWENS ROAD,W01001584,Monmouthshire 008B,Unable to prosecute suspect
16d13457e39a854b1d9b2510b996f864c8004fadff3fe0a0c8a82e17322be6c8,2020-05,Gwent Police,Gwent Police,-3.133303,51.737201,On or near Petrol Station,W01001455,Blaenau Gwent 008F,Unable to prosecute suspect
01912a498bac0eef6e6a57c1058f29461f9a362ef5c3868f798e891ade391bff,2020-05,Gwent Police,Gwent Police,-3.015025,51.574034,On or near MASEFIELD VALE,W01001630,Newport 017B,Formal action is not in the public interest
13444df04ddbbdd9ea09b80a3f13f8f722e9ef65dc05ccef826c6f2caf9c6c06,2020-05,Gwent Police,Gwent Police,-3.234856,51.658714,On or near OXWICH CLOSE,W01001363,Caerphilly 012A,Unable to prosecute suspect
fd3e524030e71cac3d0cca761efcfb2821f69a03accbb6f034d9170486a3885d,2020-05,Gwent Police,Gwent Police,-3.236183,51.657540,On or near HENGOED ROAD,W01001363,Caerphilly 012A,Unable to prosecute suspect
2ef1e11c8792f63a44d875494844305ee4fcee8014a52e9ffaaf2abf1d9abcdb,2020-05,Gwent Police,Gwent Police,-3.015164,51.567316,On or near MAESGLAS GROVE,W01001634,Newport 019B,Unable to prosecute suspect
65940d765621cea238d007f857ec5615590821985d8ed85445ce4bc33a85edfe,2020-05,Gwent Police,Gwent Police,-2.984468,51.591036,On or near SANDAL WOOD COURT,W01001692,Newport 011E,Unable to prosecute suspect
1ef892cc7aaff0a0405e5ae372c81cfc32f17d5e5d92314c322f848e5d4afb0f,2020-05,Gwent Police,Gwent Police,-3.201768,51.784445,On or near BRYNMAWR ROAD,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
0a7fd40c00bbd74bd5e4bdcf7869665d29e1f06c8d8306d1171355fb8bdab2f7,2020-05,Gwent Police,Gwent Police,-3.169495,51.789392,On or near PORTERS ROAD,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
a8576638ce7ef86640c8855c176d89e8348658e42771a9108c1709fc93cf0d2c,2020-05,Gwent Police,Gwent Police,-3.236610,51.578651,On or near WEST AVENUE,W01001395,Caerphilly 023C,Unable to prosecute suspect
2328dab5fc6fec7dfd2aef48d704777ceceb4007886f2f10cdff1972bfc35f13,2020-05,Gwent Police,Gwent Police,-3.183361,51.656529,On or near CWRT PANTYCELYN,W01001401,Caerphilly 011A,Unable to prosecute suspect
5b6ca0eca719f167c93bb63f20fc349340d4305e73843f8dc4523835bd3febf1,2020-05,Gwent Police,Gwent Police,-3.209603,51.579535,On or near MAXTON COURT,W01001422,Caerphilly 022F,Unable to prosecute suspect
4000a9cbfa8bfab2841d18a4fa49841f13858b500554d0eb86609b6799070e95,2020-05,Gwent Police,Gwent Police,-3.288167,51.765403,On or near KINGS AVENUE,W01001429,Caerphilly 001F,Unable to prosecute suspect
cc80c19e3981db9554336d05efbf37ff671ec013faa22785493471032b56548c,2020-05,Gwent Police,Gwent Police,-3.232644,51.716194,On or near PHILLIPS STREET,W01001385,Caerphilly 002D,Unable to prosecute suspect
131116cd652a7e7d6cce8f975961a0dbec8603448252f0557f7f2f01bef1414b,2020-05,Gwent Police,Gwent Police,-3.259813,51.742719,On or near THE GREEN,W01001374,Caerphilly 001A,Unable to prosecute suspect
b5d2a7a50367dee5615e7e1b901e4414a72d62cab6c562fdfc9a160f946e3e68,2020-05,Gwent Police,Gwent Police,-3.221605,51.578808,On or near TAFWYS WALK,W01001370,Caerphilly 023A,Unable to prosecute suspect
e3a0fa2c7b638860ed644ec71840e2f91ba4318658c0a2bffb96b952d8097f3f,2020-05,Gwent Police,Gwent Police,-3.009449,51.688302,On or near CLAIRWAIN,W01001510,Torfaen 005A,Unable to prosecute suspect
17654c3f25a0d374e7423526fa21cb697633fbc9e8cf7bb352889aaf203fb3a9,2020-05,Gwent Police,Gwent Police,-3.286911,51.760984,On or near CROSS STREET,W01001375,Caerphilly 001B,Unable to prosecute suspect
1b6f6bf069ef0f65a4afc7c9d62db5fd1435c16518152dd530be845701153f53,2020-05,Gwent Police,Gwent Police,-3.209389,51.669284,On or near DAVIES STREET,W01001353,Caerphilly 007B,Unable to prosecute suspect
869dc200dbd726e9373e53c991e61a4e03a25ec1d81616e2e5e9e9684657777f,2020-05,Gwent Police,Gwent Police,-3.020026,51.579574,On or near HIGHFIELD ROAD,W01001631,Newport 017C,Unable to prosecute suspect
b69d9f144e421d6c9656cb980657950ea8f5017ba497c3f88a27543410cd758d,2020-05,Gwent Police,Gwent Police,-3.233299,51.653524,On or near THREE ELMS CLOSE,W01001364,Caerphilly 012B,Unable to prosecute suspect
e7b9dfe15f0d885f1cf1e8da55e4b309c14d5fb509985450d8e57ea44d3acee3,2020-05,Gwent Police,Gwent Police,-3.291130,51.768185,On or near CARNO STREET,W01001429,Caerphilly 001F,Unable to prosecute suspect
91ebdc3ad8105507f4470b68caccdb738f37d25d479d4a0a6949d13180600577,2020-05,Gwent Police,Gwent Police,-3.020026,51.579574,On or near HIGHFIELD ROAD,W01001631,Newport 017C,Unable to prosecute suspect
0954f7a51678c047b4d0ee8f138febce9074d94c5a4fd82756a0a89639c9f65b,2020-05,Gwent Police,Gwent Police,-3.015667,51.827633,On or near PARK AVENUE,W01001580,Monmouthshire 002E,Unable to prosecute suspect
afdd0031ddcc646abae6c1bbc161986649827b34dbe698a71f5cadbf07e5c1bb,2020-05,Gwent Police,Gwent Police,-3.070469,51.597549,On or near CEDAR WOOD DRIVE,W01001670,Newport 009B,Unable to prosecute suspect
deebf9b2492ee004ff2033f38ae8ba56eba060a4f80084644e6f7a8ad41d4ad9,2020-05,Gwent Police,Gwent Police,-2.996174,51.575787,On or near ROBERT CLOSE,W01001660,Newport 018B,Unable to prosecute suspect
d6921b118f6cef21c32ae5bc5a6a881258e7cee8f0b8157352f5b43d978c7949,2020-05,Gwent Police,Gwent Police,-2.978752,51.603798,On or near CUMBERLAND ROAD,W01001678,Newport 005D,Unable to prosecute suspect
87c78421f66ce1072a11e62c02807d892954c97cac1927a76c091a630b5ed055,2020-05,Gwent Police,Gwent Police,-3.046772,51.645634,On or near FAIRWATER CLOSE,W01001497,Torfaen 011A,Unable to prosecute suspect
eca04fba01d6e77478740b82b48eda5b2d2be5cb76e2e80212371c197d62ae08,2020-05,Gwent Police,Gwent Police,-3.097035,51.604173,On or near COMMERCIAL LANE,W01001412,Caerphilly 017B,Unable to prosecute suspect
8fa36c365074e01398e173c0c56b8f746b7695f9dca44d33d7998660558d2c5b,2020-05,Gwent Police,Gwent Police,-3.204344,51.667133,On or near APOLLO WAY,W01001348,Caerphilly 009A,Unable to prosecute suspect
a81b696c4dc0fe25f4f9062d22b8136c66cf192b00d70bc7e707049c857ece3d,2020-05,Gwent Police,Gwent Police,-3.237973,51.670164,On or near COPPER BEECHES,W01001416,Caerphilly 008C,Unable to prosecute suspect
2ae2b2bb32ae379ea1491d22a02c2493a4aacfc311576233ee83fe86a633685d,2020-05,Gwent Police,Gwent Police,-2.952611,51.573838,On or near Further/Higher Educational Building,W01001647,Newport 015F,Unable to prosecute suspect
a7477b7732c4547cfce7e4af7629d94bf22652bc5a70c2e502185fdfe8e1ce1a,2020-05,Gwent Police,Gwent Police,-3.197188,51.794859,On or near HEOL GWYN LLIW,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
b207b19b90868d7b9639b8fd85b3c26d52d748ab9da783513d3cfb6dd650b155,2020-05,Gwent Police,Gwent Police,-3.238438,51.769291,On or near KIMBERLEY TERRACE,W01001463,Blaenau Gwent 006B,Unable to prosecute suspect
b22de385698da84b0796847ba16d1df30115773e411dfd70e0abdd2b1f096ccf,2020-05,Gwent Police,Gwent Police,-3.247074,51.773471,On or near Parking Area,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
ba85b23ec8286cd8f50e1cb6dbd91bc049c5ae7555a0893daf81109e9eca25bb,2020-05,Gwent Police,Gwent Police,-3.066113,51.742406,On or near GWYN CRESCENT,W01001482,Torfaen 002A,Unable to prosecute suspect
9bcbc53102cef74534fbb15e8e00da769a7adec52ea9b2c671a2eaf146882f09,2020-05,Gwent Police,Gwent Police,-3.281572,51.651182,On or near THOMAS STREET,W01001377,Caerphilly 013A,Unable to prosecute suspect
6e46a9e86481188e0dfdfad0530d287d5be43595e3da055cbd775ecaf03c7981,2020-05,Gwent Police,Gwent Police,-3.075685,51.774670,On or near TY MYNYDD,W01001488,Torfaen 001B,Unable to prosecute suspect
ddc25dfbac7feba0c299571dbd2b70c2597f2987110e64e8bf06b478deccec86,2020-05,Gwent Police,Gwent Police,-3.228194,51.606398,On or near MONMOUTH VIEW,W01001367,Caerphilly 019B,Unable to prosecute suspect
ee579e9057b405b10b0524df046d763ac211eb8f6f1fd8ab9e26d8bbe3988f53,2020-05,Gwent Police,Gwent Police,-3.055079,51.713922,On or near HEOL RHYDD-DAL,W01001529,Torfaen 003B,Unable to prosecute suspect
cfcfb46cd38fd8a83e4a5aa9d4c57832800765bf2edb4fd804cbf6c1a5fe42b4,2020-05,Gwent Police,Gwent Police,-3.160568,51.766957,On or near FORGE LANE,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
20f1e3a781003a17c060a2f85692e83ec9535d904b85cd00afab4693f81efeb1,2020-05,Gwent Police,Gwent Police,-2.983166,51.588224,On or near CAMBRIDGE ROAD,W01001692,Newport 011E,Unable to prosecute suspect
b3296f738acb26e4827409480058109468a04715a663c1a0415ee1979326c4c4,2020-05,Gwent Police,Gwent Police,-2.992073,51.578321,On or near COULSON CLOSE,W01001662,Newport 018D,Unable to prosecute suspect
2997d64d0aba9c7f22896a370dc87363dac7097719d5ca9b2c7460afd7960719,2020-05,Gwent Police,Gwent Police,-2.992073,51.578321,On or near COULSON CLOSE,W01001662,Newport 018D,Unable to prosecute suspect
f81a0683a9f74c1647e3bf397e43250d70db64764a2b34f3db93c0450b39d02f,2020-05,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Suspect charged
9e5b3509526d15fc4579f4babac783b57bc9597c64694ebc2239a70adc2a6166,2020-05,Gwent Police,Gwent Police,-3.054526,51.714430,On or near RIVER ROW,W01001529,Torfaen 003B,Unable to prosecute suspect
e251f15cd81bf855dcc44b7b31013342b379ebe435d30cc0fe3cb7c0f607757b,2020-05,Gwent Police,Gwent Police,-3.025706,51.607470,On or near HUMBER CLOSE,W01001620,Newport 003D,Unable to prosecute suspect
c2f7e3dd538fb365f193fbff65f2128607d6ab23c8636ba2d185dafaa7c91e37,2020-05,Gwent Police,Gwent Police,-3.025706,51.607470,On or near HUMBER CLOSE,W01001620,Newport 003D,Unable to prosecute suspect
4638fc562ade698256a12ad8d860cdf2b45774630349f62c8c3bd1dd39887bc4,2020-05,Gwent Police,Gwent Police,-3.165098,51.781389,On or near Hospital,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
5c8d2f5901ed39bb3116544c8ee1f56ef5d9e83c522f5ed9108f2d386338fc04,2020-05,Gwent Police,Gwent Police,-3.234308,51.689615,On or near BALDWIN STREET,W01001338,Caerphilly 004C,Unable to prosecute suspect
92c2a083bbbde6dc93ebbe7bae7527e9fa27aebbf393db9299e53d552f49d86e,2020-05,Gwent Police,Gwent Police,-2.992290,51.584290,On or near Theatre/Concert Hall,W01001687,Newport 014D,Local resolution
9504084ba6337b304ad6936d674ffe499aa52f6f79c1ff1fa85faef18484f4b6,2020-05,Gwent Police,Gwent Police,-3.242931,51.641554,On or near BRYNVIEW AVENUE,W01001432,Caerphilly 013D,Unable to prosecute suspect
60162ddc62e5564ee9268e1a10a636781f6badce788669ff844db94f64899e02,2020-05,Gwent Police,Gwent Police,-2.754762,51.595571,On or near CASTLE GARDENS,W01001908,Monmouthshire 010G,Unable to prosecute suspect
40e5c2082ca2fda288a5413101846470b9cee2da15f44a89e46ba7181310d709,2020-05,Gwent Police,Gwent Police,-3.020069,51.825922,On or near PENYFAL ROAD,W01001580,Monmouthshire 002E,Offender given penalty notice
72875dd0b103f1d886082a66796eda590e9132b213e9ef3870744f9a8627293a,2020-05,Gwent Police,Gwent Police,-2.988485,51.577902,On or near FREDERICK MEWS,W01001661,Newport 018C,Unable to prosecute suspect
25c6576118a0593c794076887fb92739a78f1522f501baa0511d67e0ec291056,2020-05,Gwent Police,Gwent Police,-2.989810,51.580444,On or near WEST MARKET STREET,W01001661,Newport 018C,Unable to prosecute suspect
a92eeaba0e611a4dfbef3594690480a6f3cf1b0aba27a0bfdb9b758794115026,2020-05,Gwent Police,Gwent Police,-2.989810,51.580444,On or near WEST MARKET STREET,W01001661,Newport 018C,Unable to prosecute suspect
cef8d698c9c1fdf58f5ab17c44f7fadac87b70118d755a8cb39c5618e9b16d8f,2020-05,Gwent Police,Gwent Police,-3.221492,51.783109,On or near GWAUN HELYG ROAD,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
