Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4c5794ccc472aeeb61bf676353e3321a533ce0a0a3afe79dddaf25a2b5c0602f,2021-02,Gwent Police,Gwent Police,-3.048683,51.717783,On or near BARN CLOSE,W01001530,Torfaen 003C,Unable to prosecute suspect
a1db897087db60a9ce21dcf0366514401f2b64eecc34890cfc45d9e8f44a63d9,2021-02,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
17b744f8eaf86052e06e08e7b60de3a8919b571f581bbdf44f5392e54cb674d2,2021-02,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
2c7f52f770e906c16efdee7d660947c036ac0df163684d9d1b3c0c7bcdcfc075,2021-02,Gwent Police,Gwent Police,-2.987886,51.575551,On or near Parking Area,W01001659,Newport 018A,Unable to prosecute suspect
6c99e4921aa8f1859f0aa8dc266062f71317de6aac8fc42510b7b5b538a76206,2021-02,Gwent Police,Gwent Police,-2.987886,51.575551,On or near Parking Area,W01001659,Newport 018A,Unable to prosecute suspect
f34b8dcec2cb81868aafa865097f34777121d2d9ba8e5e513780829aba4f590b,2021-02,Gwent Police,Gwent Police,-3.042426,51.637643,On or near Pedestrian Subway,W01001492,Torfaen 012A,Offender given a drugs possession warning
1a2906e309515b93ceb0127bbfc7d9f1c3f345654c53c1156fa730077d010427,2021-02,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Unable to prosecute suspect
b2ceefd5d634cc5a3ee7085a319c6503ea29743e85f24fc08ae049e7b1380a7a,2021-02,Gwent Police,Gwent Police,-3.018480,51.823032,On or near Parking Area,W01001579,Monmouthshire 001E,Local resolution
7743839c2b3aa7de1fd1c6d2d207cb63b6a793dfdd33198117da4f0337ab8d97,2021-02,Gwent Police,Gwent Police,-2.971550,51.587053,On or near CONWAY ROAD,W01001613,Newport 011C,Unable to prosecute suspect
c381e467ce87d8db7c26cafc053c83b951bf5d13db3eda7a19b5ccd9e38c0997,2021-02,Gwent Police,Gwent Police,-3.799165,51.605409,On or near M4,W01000889,Neath Port Talbot 015A,Unable to prosecute suspect
b02e81ab9b0e1e8c85b18e65025b7258e1393ded47b8c8e398714e17c29471c5,2021-02,Gwent Police,Gwent Police,-3.022994,51.666065,On or near TYNEWYDD NORTH CLOSE,W01001520,Torfaen 007B,Unable to prosecute suspect
e3d7e55d4a6f33b1881ae4ee7ed1f940fe8f5a18e6e5ecfad8a0a9636621387d,2021-02,Gwent Police,Gwent Police,-2.810677,51.582673,On or near PEMBROKE CLOSE,W01001591,Monmouthshire 011E,Suspect charged
51703f11366901328c6443e81d5ff27e7a2953c677b80bb97aaa542353ccce99,2021-02,Gwent Police,Gwent Police,-2.993432,51.588335,On or near Theatre/Concert Hall,W01001687,Newport 014D,Offender given a caution
fabfadcb586a6de1d180336757d4fe4c34bc5bb1e4685f833d700259828a5148,2021-02,Gwent Police,Gwent Police,-3.065816,51.736574,On or near CLOS YSGOL GARNTEG,W01001483,Torfaen 002B,Unable to prosecute suspect
a8ac41d3657e284cedd7e82d52bc0bc4456255a862de64af7dc37132ebc8fe84,2021-02,Gwent Police,Gwent Police,-3.205055,51.581641,On or near COED MAIN,W01001421,Caerphilly 022E,Local resolution
b5923f84555e570dbde6540eaafdc8cd254d5843ed62fe9dfd172a9942f6d228,2021-02,Gwent Police,Gwent Police,-3.228286,51.681433,On or near PARK PLACE,W01001362,Caerphilly 003C,Unable to prosecute suspect
b9aa6f557988e01807ff63c3a0aa14da845ce4890d5916bb5fd9fce1678257ae,2021-02,Gwent Police,Gwent Police,-3.006420,51.639782,On or near Park/Open Space,W01001504,Torfaen 013A,Unable to prosecute suspect
e497ace7c803b49d161d2dfbd76a5e44b824767537a9c3fa9aebb27874024d92,2021-02,Gwent Police,Gwent Police,-3.195504,51.666962,On or near HIGH STREET,W01001350,Caerphilly 009C,Suspect charged
6f2f447e2fd895fe3347f6b8cb52597840c1cc50f8f812a73cf86070567cbf12,2021-02,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Unable to prosecute suspect
048ff377e16878cd25163dd2cbdc3e19d4c53483804d7cb06d91e2c4148dd7e6,2021-02,Gwent Police,Gwent Police,-3.208480,51.775205,On or near Hospital,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
3e3a322e6b81a5230ea95b078c32da5dfe46061cc50a0febf1ea4a8ee9e75494,2021-02,Gwent Police,Gwent Police,-3.214808,51.588572,On or near HEOL BERLLAN,W01001371,Caerphilly 022A,Offender given a caution
2c84e88f9077efe291da3b655eb0cac85b20923a08f8ea81e7f9b05c26c9f03a,2021-02,Gwent Police,Gwent Police,-2.667565,51.626077,On or near MAGNOLIA CLOSE,W01001592,Monmouthshire 008D,Unable to prosecute suspect
f0440eb24d3f10110fd75c2b2bbe87a2c37949521f0d3cab511f6f775a825fed,2021-02,Gwent Police,Gwent Police,-3.155927,51.769655,On or near CWM-CELYN ROAD,W01001444,Blaenau Gwent 005B,Suspect charged
efa1394029e531c7454fddb627bd72dfaa52cf196c51db2c8468c752a0296e94,2021-02,Gwent Police,Gwent Police,-3.029544,51.606718,On or near CROUCH CLOSE,W01001620,Newport 003D,Suspect charged
820d2fefbcb291ef876a6aa7f2d0beeb812e286995d88e1d5ada5d579b895fc4,2021-02,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
a189540a26bb5cb3df391bb8f322cb2c04b64b71cb273a1b6e6381750eb57bb8,2021-02,Gwent Police,Gwent Police,-2.988086,51.580791,On or near SOUTH MARKET STREET,W01001661,Newport 018C,Suspect charged
285c2dd041c774926451792262ed4a62d360aa524c375ca05866c28162589eba,2021-02,Gwent Police,Gwent Police,-3.189269,51.590614,On or near A468,W01001341,Caerphilly 020B,Suspect charged
57bb5d162021146e53f673321611039ce94b6a4b21395753efae4b116bd6a267,2021-02,Gwent Police,Gwent Police,-3.062546,51.724330,On or near BELL LANE,W01001486,Torfaen 002E,Unable to prosecute suspect
d265567230cbd1f3ccab5b33c98072e4dac52d4acfb0d8ceee8ea95e7f56d013,2021-02,Gwent Police,Gwent Police,-3.133788,51.684272,On or near HECTOR AVENUE,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
4ca996ee84fbd0b87a17d7a6dd383c5294e673b7a07a392d7928ca8f65b99507,2021-02,Gwent Police,Gwent Police,-3.233299,51.653524,On or near THREE ELMS CLOSE,W01001364,Caerphilly 012B,Suspect charged
d31bd0d28385be2c89ce7085f7f443efa59d6d5a94f81c5222087da6dcc9b33c,2021-02,Gwent Police,Gwent Police,-3.233299,51.653524,On or near THREE ELMS CLOSE,W01001364,Caerphilly 012B,Suspect charged
7eaa344b1f77494625b611eeb4e9846e634692d758108cd80794d3acd5e83f8d,2021-02,Gwent Police,Gwent Police,-3.162682,51.594135,On or near HERRICK PLACE,W01001345,Caerphilly 021C,Suspect charged
b3518c6aae7042be2a473b8056005fe9372bfef46a0f0c57a8768f6b0e13987f,2021-02,Gwent Police,Gwent Police,-2.670589,51.643988,On or near LOWER CHURCH STREET,W01001587,Monmouthshire 008C,Unable to prosecute suspect
0684f7e18db9c3985e3e8926fc2d073b4961801c70f37812490990ebcc438795,2021-02,Gwent Police,Gwent Police,-3.028569,51.609576,On or near LEA CLOSE,W01001617,Newport 003A,Suspect charged
4a5246997a6b54240bac0bf76b2acc8fb9346ff63c91fa2229ffd20facb9f946,2021-02,Gwent Police,Gwent Police,-3.141788,51.704956,On or near BRYN-GAER TERRACE,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
7e8367e22f261d45ea5307b52dcc03869e67c0fdb2b6d4d4bdf47bbd3fcd78df,2021-02,Gwent Police,Gwent Police,-2.987372,51.581786,On or near LOWER DOCK STREET,W01001661,Newport 018C,Unable to prosecute suspect
38ca53a948d342fedc939c8b973907f7cd658e884d2b59349faa01a20df97c90,2021-02,Gwent Police,Gwent Police,-2.721956,51.755167,On or near MONMOUTH ROAD,W01001594,Monmouthshire 007E,Unable to prosecute suspect
4c380b72a95bfbacd29e9fd4db315b58c5c3126de2ba5cf285dbcc440eb8ac7e,2021-02,Gwent Police,Gwent Police,-3.033169,51.614356,On or near MEDWAY CLOSE,W01001621,Newport 003E,Unable to prosecute suspect
e5023cb7a304c0dbe536d88a123317dc8e80cfedd4a4c0dc64bf94249762c165,2021-02,Gwent Police,Gwent Police,-3.253499,51.769428,On or near ATTLEE CLOSE,W01001479,Blaenau Gwent 006D,Unable to prosecute suspect
680be454629ab8b898893fc1e8f31958c635fd1450700c1779c9567191b6f049,2021-02,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Unable to prosecute suspect
822bee222edcb965ed3fe76178dd90c0fca27e8174a5413daa4dbc24d5c5178a,2021-02,Gwent Police,Gwent Police,-2.735371,51.814857,On or near ST VINCENTS DRIVE,W01001553,Monmouthshire 004B,Unable to prosecute suspect
4b50fc341fd3ca5e993d271fc5d96246dd63a626fa85e5cf60f5b32829b02972,2021-02,Gwent Police,Gwent Police,-2.998845,51.613367,On or near PILTON VALE,W01001653,Newport 002C,Unable to prosecute suspect
b95ac939c6c7096c38f005379457a23036ced1d56540154e162cb24b5cc5d360,2021-02,Gwent Police,Gwent Police,-3.040692,51.714590,On or near CHURCH AVENUE,W01001530,Torfaen 003C,Suspect charged
78bbce5fa4a3152d46df2515f2a7d23a350b19305cf25382f8cdfa78772e3fee,2021-02,Gwent Police,Gwent Police,-3.020781,51.576546,On or near BEN JONSON WAY,W01001632,Newport 017D,Unable to prosecute suspect
492b33b849435fc8536ad2a883b21a3d045bbcd5fb18973aeed5d635e15304bf,2021-02,Gwent Police,Gwent Police,-3.241396,51.778872,On or near PRINCESS COURT,W01001475,Blaenau Gwent 003D,Unable to prosecute suspect
5920e0603b17072ef3a130ddb2cf1b9cb5f78d6f9fd07599bdccd51f7b446d83,2021-02,Gwent Police,Gwent Police,-3.205547,51.653633,On or near SHANNON CLOSE,W01001404,Caerphilly 011D,Unable to prosecute suspect
49b93631d93972bc7a25634980a2c9ea2bff599d609970d432cc99c187a323fe,2021-02,Gwent Police,Gwent Police,-3.028052,51.607765,On or near DON CLOSE,W01001620,Newport 003D,Unable to prosecute suspect
dae10eaead57d57409723cdd66ecfdf5222fc830738a31ab5d33bdfe7f7bd143,2021-02,Gwent Police,Gwent Police,-3.045104,51.662984,On or near SYCAMORE PLACE,W01001538,Torfaen 009D,Unable to prosecute suspect
9b456af5a26dc2a47521d73febad110a518ce0e70c11c6559f59afbe01837335,2021-02,Gwent Police,Gwent Police,-2.987886,51.575551,On or near Parking Area,W01001659,Newport 018A,Offender given a drugs possession warning
2c07a8447b429acb7c8009663d1a97f061554ada701d72ba72b13f80c82b9a02,2021-02,Gwent Police,Gwent Police,-2.715634,51.611776,On or near PARKWALL HILL,W01001578,Monmouthshire 009C,Offender given a caution
e528e6b529e5f896a018daad27f29f2a138e103d19c80f801c8acbc513371abc,2021-02,Gwent Police,Gwent Police,-3.228819,51.593174,On or near CENTRAL STREET,W01001368,Caerphilly 019C,Unable to prosecute suspect
b8678b0014dd4d24e8bb89326213ccfb5f51cfaee13acd1e4d72a5d0e5c19a26,2021-02,Gwent Police,Gwent Police,-3.241163,51.724943,On or near CROFT STREET,W01001386,Caerphilly 002E,Unable to prosecute suspect
fafc2a0ddc29ba0253c3287e521a0030589deb724241df718a2b6c7343d870c8,2021-02,Gwent Police,Gwent Police,-3.199112,51.589435,On or near THE SQUARE,W01001344,Caerphilly 020C,Unable to prosecute suspect
f2bc1534315da66b0b53bee49f32d97590949b6b82a37eaba355e8dab5d3fdab,2021-02,Gwent Police,Gwent Police,-3.005186,51.644100,On or near LUDLOW CLOSE,W01001508,Torfaen 013C,Offender given a drugs possession warning
32131b25c5ee24bfc7e798ea4acff3a708a2416e34d60107c269870d3c93259f,2021-02,Gwent Police,Gwent Police,-3.005427,51.585068,On or near CAERAU ROAD,W01001685,Newport 014B,Unable to prosecute suspect
53f592c38e23fd97688f576cb5fb58c791996a792c6e1ce2208b6ee61f5e93a1,2021-02,Gwent Police,Gwent Police,-3.005427,51.585068,On or near CAERAU ROAD,W01001685,Newport 014B,Unable to prosecute suspect
3d1b9083066893bcc30f2c12a23281526e693fb70bced5130b4ab1270d87b848,2021-02,Gwent Police,Gwent Police,-2.778105,51.584476,On or near Parking Area,W01001582,Monmouthshire 011D,Unable to prosecute suspect
812c964fddaf2dcb771c645e8abfccbc5f75a10d7dfbf658e790fda958d66533,2021-02,Gwent Police,Gwent Police,-3.024692,51.561154,On or near JAMAICA GROVE,W01001913,Newport 020F,Offender given a drugs possession warning
dbc7133c252525722fa1160283bb4ea3f7683162a6937b9489a47d7478b43b0e,2021-02,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Unable to prosecute suspect
f05912c082829f6521aad869c2966c34d8d244edccb2dfd587ee71272dabd7fb,2021-02,Gwent Police,Gwent Police,-3.799165,51.605409,On or near M4,W01000889,Neath Port Talbot 015A,Unable to prosecute suspect
c9d1b3310fac574b3c84a4406d29281525a2949aab1086a94b6497abca875f2a,2021-02,Gwent Police,Gwent Police,-2.670416,51.630305,On or near CAMP ROAD,W01001584,Monmouthshire 008B,Unable to prosecute suspect
d2b9c3df422fad06fdd4d8061c38bcc282ef27be2a70cede32139ea76c10858a,2021-02,Gwent Police,Gwent Police,-3.182491,51.800115,On or near HEOL ISAF,W01001447,Blaenau Gwent 002B,Unable to prosecute suspect
2c95e54157498077bd822797b8ab8fab8c2f7b7e270872f894dfae6e66b732c6,2021-02,Gwent Police,Gwent Police,-3.222606,51.777648,On or near HEOL-YR-YSGOL,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
6a0a1bd19782265363c3481d8f1b76e9b50f5ba3e8a867b8cf14b343423903fd,2021-02,Gwent Police,Gwent Police,-3.185528,51.797576,On or near TWYNCYNGHORDY PLACE,W01001447,Blaenau Gwent 002B,Unable to prosecute suspect
86cb6180514480dbdbe1bd07af623ca4adcbadb289a597157de62fbf4a2b636a,2021-02,Gwent Police,Gwent Police,-3.033266,51.647255,On or near BYRON PLACE,W01001528,Torfaen 010D,Unable to prosecute suspect
354e659b16e838daf98dbc715fe837859504555af8e3e791501e918839de4f28,2021-02,Gwent Police,Gwent Police,-3.012544,51.659754,On or near BRONLLYS PLACE,W01001493,Torfaen 008A,Unable to prosecute suspect
8bea13d91b147b49a706ce50a1d8bc3e5cda689d51abce3065d3d83d24d635fc,2021-02,Gwent Police,Gwent Police,-3.799165,51.605409,On or near M4,W01000889,Neath Port Talbot 015A,Unable to prosecute suspect
80af835594f72fedb18c73a7632ae7a9c82536e5bef06c4198ab0c3dc3e47fca,2021-02,Gwent Police,Gwent Police,-2.671898,51.640699,On or near STATION ROAD,W01001587,Monmouthshire 008C,Unable to prosecute suspect
de14e344d5467358a6865ebbe81558d502e91d6037dcaa8f6654e87f78467450,2021-02,Gwent Police,Gwent Police,-3.231950,51.716786,On or near BRYNTEG TERRACE,W01001385,Caerphilly 002D,Unable to prosecute suspect
eeecdfb908cdda307319f4e0569243814c832dbe0478b1a088edd6d2761d231b,2021-02,Gwent Police,Gwent Police,-3.059650,51.639449,On or near HENLLYS VILLAGE ROAD,W01001533,Torfaen 012B,Unable to prosecute suspect
5351400e69244bd132d34425310b8082f2c13ee846c6bfe13e9dace6c0871bd3,2021-02,Gwent Police,Gwent Police,-3.059650,51.639449,On or near HENLLYS VILLAGE ROAD,W01001533,Torfaen 012B,Unable to prosecute suspect
bbad1f509c606e75e817addfddf2eef70ad1c2cf1ecf53654d7a04e76927384d,2021-02,Gwent Police,Gwent Police,-3.127982,51.634559,On or near IVOR STREET,W01001329,Caerphilly 014C,Unable to prosecute suspect
5af38e7957d1c2edb509c22435aef29f6db537ef3d432d7042a71e5b8513de2a,2021-02,Gwent Police,Gwent Police,-2.930742,51.588993,On or near DIBDIN CLOSE,W01001666,Newport 010B,Unable to prosecute suspect
9360ae7812215e1b3b14f63866f949e429ba7d6849f5ac8d66b95082cc7e50ea,2021-02,Gwent Police,Gwent Police,-2.983289,51.591891,On or near MANCHESTER STREET,W01001692,Newport 011E,Unable to prosecute suspect
c10bf05e125233968750ee5b18147257fe3543dd12397455a858cb43fa135fed,2021-02,Gwent Police,Gwent Police,-3.561290,51.950810,On or near A40,W01000474,Powys 020B,Unable to prosecute suspect
4e943234616a035fe70c2ba4c2d4e9b3554ab3ba53f52d9f1b254c4e9c7affc7,2021-02,Gwent Police,Gwent Police,-3.017613,51.823839,On or near PRIORY LANE,W01001579,Monmouthshire 001E,Suspect charged
2fa7b75565bfc83212b62ac408c40b8108f06b8d0814c7100ef8411915d5c744,2021-02,Gwent Police,Gwent Police,-3.225735,51.801650,On or near PHILLIPS CLOSE,W01001471,Blaenau Gwent 001E,Suspect charged
7d6c2c984aa2ce64547147f15551b44764c5c0e7c0a2256fc9711371caeb7b95,2021-02,Gwent Police,Gwent Police,-3.229679,51.716315,On or near JUBILEE ROAD,W01001384,Caerphilly 002C,Unable to prosecute suspect
cdd606755ea56a9ccb85932e4da547948730c998ae83df2b347862aab444c40f,2021-02,Gwent Police,Gwent Police,-3.290629,51.770951,On or near ANEURIN TERRACE,W01001428,Caerphilly 001E,Unable to prosecute suspect
df624abf052c140ed7c2f1f794c5486382bb133ac46e256aa0fcb3c323a2b86a,2021-02,Gwent Police,Gwent Police,-3.011822,51.570186,On or near BUXTON CLOSE,W01001633,Newport 019A,Unable to prosecute suspect
5d364cb81d8b41e5120a0e8ef5d1cc56375841e4aedb04d8692d4bdf1bee655b,2021-02,Gwent Police,Gwent Police,-3.005815,51.592842,On or near COMFREY CLOSE,W01001601,Newport 006A,Unable to prosecute suspect
0853801d159080549153f0d44249abdebf84ee63e0d3ef1efa9d94ae995026f9,2021-02,Gwent Police,Gwent Police,-3.218951,51.584789,On or near HEOL-Y-DREFLAN,W01001373,Caerphilly 022C,Suspect charged
d0208c937d5cc0ba01bea3553abcedb91eb03562856a28fc4e9e7177532520a8,2021-02,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
1e1907c127454101298298ead095be3692bf55647ab8af8ae37d7184115c8e83,2021-02,Gwent Police,Gwent Police,-2.990831,51.592197,On or near EAST USK ROAD,W01001676,Newport 007B,Unable to prosecute suspect
98b5fabe4a376deca9c14aead20f932e3c77f841d62d1615f95b5adffc6a93fc,2021-02,Gwent Police,Gwent Police,-3.240835,51.591240,On or near HEOL FER,W01001400,Caerphilly 019F,Unable to prosecute suspect
3fbac165d63d7d1f34bf1d4e1b1595b599024438fbbe13392f246167d718011a,2021-02,Gwent Police,Gwent Police,-2.939432,51.596729,On or near GEORGE LANSBURY DRIVE,W01001663,Newport 008C,Unable to prosecute suspect
880a8d010ca71254661206ac0ef095c95215c89b0e0fd77ead9891e7c736d9d6,2021-02,Gwent Police,Gwent Police,-3.198465,51.651511,On or near RUSHMERE ROAD,W01001404,Caerphilly 011D,Offender given a caution
f08d56178ad9e3d032dc1e397a53f9c41c1bdd0d859c619f4b0e4c6b86708aab,2021-02,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Offender given a caution
2e815191fa3768888a3dfd6a75ea6308496cd5226590c5a21a7260bfd016aea5,2021-02,Gwent Police,Gwent Police,-3.045308,51.654261,On or near THORNHILL ROAD,W01001501,Torfaen 009A,Unable to prosecute suspect
47ff838308fdc4a6a46d40486110823048c194e9d9c29fdac1c7b44aaf3a3630,2021-02,Gwent Police,Gwent Police,-3.007415,51.616207,On or near Petrol Station,W01001651,Newport 002A,Unable to prosecute suspect
4700125e4f525dc8eab3c1c6569e59cea2728fdde6b8606619de60f3b15e3f8d,2021-02,Gwent Police,Gwent Police,-2.979484,51.592840,On or near FAIROAK AVENUE,W01001691,Newport 011D,Unable to prosecute suspect
7613c3698a4e752c40dc690571d8b66bd970943726589cd76c565bc6aa3f7057,2021-02,Gwent Police,Gwent Police,-3.005570,51.664705,On or near HOLLYLODGE CLOSE,W01001494,Torfaen 008B,Unable to prosecute suspect
dd63bb03706a76571fd95ba3b892a5e8c109557c66d51eded57da2e53fab42e6,2021-02,Gwent Police,Gwent Police,-3.216548,51.696284,On or near CWRT NEUADD WEN,W01001325,Caerphilly 003A,Suspect charged
df6ca7219e2a662747aac692b6f9a6f6822a62f0a7c16d05bac955a9a7a41b02,2021-02,Gwent Police,Gwent Police,-3.225675,51.693491,On or near HEOL YSGOL NEWYDD,W01001326,Caerphilly 003B,Unable to prosecute suspect
55bd48c1e5fccfa615a3acbda48bba24a1baa0cbf987505f82d900de7bc6e8a5,2021-02,Gwent Police,Gwent Police,-3.047635,51.656119,On or near SIRHOWY COURT,W01001536,Torfaen 009C,Suspect charged
8f7c0ee7f055730457deffbe868fb258142a275ff4aa8024b4f9e6cc3cb2e6e3,2021-02,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Offender given a caution
41453251e391d6ea6bb1cf8fd3f30fcbb2f28f127d872140c31b8a122770e77c,2021-02,Gwent Police,Gwent Police,-3.169911,51.784173,On or near KING STREET,W01001468,Blaenau Gwent 005E,Unable to prosecute suspect
a2d61a15395baeaab43f40d6247a1387214a8ada8cb5a7fe0ad43787eb2e4735,2021-02,Gwent Police,Gwent Police,-3.223597,51.663121,On or near TRE-LYN LANE,W01001389,Caerphilly 007E,Suspect charged
e95f8c8e65d8714826d9c6007c0e15564b12719b382de742f40e142d06524272,2021-02,Gwent Police,Gwent Police,-2.967517,51.618683,On or near CAESAR CRESCENT,W01001628,Newport 001F,Unable to prosecute suspect
14930ea66420f9e86c8368a07c29d7a763be60072b806ee65804f825e91a8571,2021-02,Gwent Police,Gwent Police,-3.084418,51.774365,On or near LION STREET,W01001489,Torfaen 001C,Unable to prosecute suspect
eb20bc56dfa332a2da6d6d6dbd9391ea27a27f7daf85cd1095c81bb4fa6cce37,2021-02,Gwent Police,Gwent Police,-3.018739,51.831293,On or near Sports/Recreation Area,W01001546,Monmouthshire 002A,Unable to prosecute suspect
1741d9964f0c1087ab242ececc9a8e173ec5b414a40cae57a72fe0adc4b5a7f7,2021-02,Gwent Police,Gwent Police,-2.933608,51.597836,On or near ANSON GREEN,W01001663,Newport 008C,Suspect charged
38da39575f5339d0532f23f5d89e2958a337ee0184647f504677e0154ddc820f,2021-02,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Unable to prosecute suspect
4050e19ea87c94bdd64b34eb4c3034af66ae301d2fe8cec92917242f5a6d29c4,2021-02,Gwent Police,Gwent Police,-2.989909,51.583653,On or near POWELL'S PLACE,W01001687,Newport 014D,Unable to prosecute suspect
7881d06524b4e26f780d879806539ee95c8a3e60a34712865ca9d96e5a0b265d,2021-02,Gwent Police,Gwent Police,-2.941580,51.587495,On or near STANFORD ROAD,W01001609,Newport 015B,Unable to prosecute suspect
83797515a869b8e3ad8ab68fb04dceddef186495a26b58557ef5754beced91b8,2021-02,Gwent Police,Gwent Police,-3.210327,51.662144,On or near CLOS CEIRW,W01001388,Caerphilly 007D,Offender given a drugs possession warning
50e5288c8465755ef80f0512603a6fecb5dee9b966d250d5d2ccea38085b55e0,2021-02,Gwent Police,Gwent Police,-3.230332,51.682761,On or near ALFRED STREET,W01001339,Caerphilly 004D,Unable to prosecute suspect
360a64147e42652817940b19cad7ec3f465b478cdb13815443b8b5df2443db80,2021-02,Gwent Police,Gwent Police,-3.184712,51.741531,On or near ITTON STREET,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
edd8e23f8076e51b0c64a659e68272181b86e7ba723f9063b8e0cb64738cd5b8,2021-02,Gwent Police,Gwent Police,-2.990635,51.575222,On or near BALDWIN STREET,W01001659,Newport 018A,Offender given a caution
36fd8a0c8cc59ddeb4a0083802806be368c9fe8db53b43142dee73486d80a8ca,2021-02,Gwent Police,Gwent Police,-2.974523,51.587676,On or near SOHO STREET,W01001612,Newport 011B,Offender given a drugs possession warning
df9068068c025d6b68a63f4c32bb2b928524706bb53ed4c751aa71dd5a078893,2021-02,Gwent Police,Gwent Police,-2.973699,51.588303,On or near ROSSLYN ROAD,W01001613,Newport 011C,Offender given a drugs possession warning
83b969198f52ccee968f90a5da2ed6ea7d575ad0a75f0393d0fae48d01ea599f,2021-02,Gwent Police,Gwent Police,-2.904348,51.703391,On or near Parking Area,W01001597,Monmouthshire 006F,Unable to prosecute suspect
b5dfc1c1bc2f6153ba63609bcba19af87a8e474f2f10f85804e4eeca21f708ef,2021-02,Gwent Police,Gwent Police,-3.232117,51.689899,On or near SOUTH STREET,W01001338,Caerphilly 004C,Unable to prosecute suspect
56d0a697194227841ee0bbc93589ace77faa9191fef78437c6bfb7b21be0f8b2,2021-02,Gwent Police,Gwent Police,-2.915521,51.585103,On or near STATION ROAD,W01001649,Newport 004D,Unable to prosecute suspect
0b9c466ae9165a72debae4a4e3ec6f8d9ed4025f345a123632ce4499da91306b,2021-02,Gwent Police,Gwent Police,-3.254020,51.664248,On or near HEOL EDWARD LEWIS,W01001414,Caerphilly 008A,Unable to prosecute suspect
643c08894a272e8548c3d591be7cde60a346d449eb28dee32cd20f8cff5ceb9c,2021-02,Gwent Police,Gwent Police,-3.131929,51.671773,On or near CARLYON ROAD,W01001381,Caerphilly 010B,Unable to prosecute suspect
342c511a1fdd5a42480795bbf2a8c0227e1d57da3af60080484616dc3d9e80e4,2021-02,Gwent Police,Gwent Police,-2.989761,51.588141,On or near COLNE STREET,W01001693,Newport 013E,Unable to prosecute suspect
0437c66ac71ab0b9e15901ae8f921957e4f9520ac7849881a46a3003220010c1,2021-02,Gwent Police,Gwent Police,-3.205055,51.581641,On or near COED MAIN,W01001421,Caerphilly 022E,Unable to prosecute suspect
12aa7ac0a8a20228b5f7cf7b5c4ede02afe375feb7aa1f7d34e03c3ebde247f7,2021-02,Gwent Police,Gwent Police,-3.045549,51.717442,On or near BEECHWOOD WALK,W01001530,Torfaen 003C,Unable to prosecute suspect
10a4d2dfb266083805218dd3408a761f5e6f37e989a80842e6ea14a1ad13ffb9,2021-02,Gwent Police,Gwent Police,-3.010072,51.564788,On or near Sports/Recreation Area,W01001633,Newport 019A,Offender given a drugs possession warning
a08c3de113f0bd3924fb9efe756499801b4a7161fd82fccb441bc38d88f20b59,2021-02,Gwent Police,Gwent Police,-3.005427,51.585068,On or near CAERAU ROAD,W01001685,Newport 014B,Unable to prosecute suspect
169530a4ce557e829ac05c0a17efd0acb24cfed7046326b4bd7cc0a3859ab160,2021-02,Gwent Police,Gwent Police,-3.054665,51.654456,On or near BRISTOL VIEW CLOSE,W01001502,Torfaen 011E,Unable to prosecute suspect
959361811cfd8acabf338a67efcfcfc207fc87936d3422d9a263930189d8ea8b,2021-02,Gwent Police,Gwent Police,-3.193954,51.663561,On or near ALBION TERRACE,W01001350,Caerphilly 009C,Unable to prosecute suspect
58679b9a37c2c93889fb8ea5e746c5f928c165fece5c318f1ecd64c79b0e66cc,2021-02,Gwent Police,Gwent Police,-3.226186,51.694718,On or near MOUNT PLEASANT STREET,W01001326,Caerphilly 003B,Unable to prosecute suspect
0096a5c02a3a92ce9ddf4a1ee0582ead3b795a79645d8b9bcc37d5780fc114fb,2021-02,Gwent Police,Gwent Police,-2.987161,51.720438,On or near BERTHIN ROAD,W01001556,Monmouthshire 006B,Unable to prosecute suspect
