Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
94f43d007ef4da1bc1a665b11f9b2e19c0a69655b45418f52f6f8ac027ca1427,2020-08,Gwent Police,Gwent Police,-3.086459,51.605107,On or near CHANNEL VIEW,W01001408,Caerphilly 016B,Investigation complete; no suspect identified
34c40fb904a6299fd00ea826e7fb1473ab640ee36f510c608e7ef91e0243bc2e,2020-08,Gwent Police,Gwent Police,-3.172137,51.657424,On or near NEWBRIDGE ROAD,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
1ef0ecea1ff1e81c2b24c2ac97d28a144e351eea848f60aec5dbc9295925afca,2020-08,Gwent Police,Gwent Police,-3.228131,51.643652,On or near Petrol Station,W01001433,Caerphilly 013E,Investigation complete; no suspect identified
a2193269e8ef23ca139f1a2d6a63b2053cb7cfbecfaea7f203562d29132343d4,2020-08,Gwent Police,Gwent Police,-2.990614,51.580249,On or near ALBERT STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
d4150e824d167e1e8dd62fb5c672ab57b20783cfcac9df4be7087f1fcf1be9d5,2020-08,Gwent Police,Gwent Police,-3.253190,51.767148,On or near BRANGWYN ROAD,W01001479,Blaenau Gwent 006D,Investigation complete; no suspect identified
40ba4075cb50107abd0fbed45b76b0401b0a37343ad56f4ff5d5ac45f025229e,2020-08,Gwent Police,Gwent Police,-2.986173,51.577103,On or near TRINITY PLACE,W01001659,Newport 018A,Investigation complete; no suspect identified
49e01646ea50b5b61a46ec8c132b1d39d7cb32d516df29c84985fbcdc56305dc,2020-08,Gwent Police,Gwent Police,-3.012599,51.560999,On or near HERON WAY,W01001688,Newport 019C,Investigation complete; no suspect identified
c359c01a8a507e6cbbb3cb7d7b0e1b8f1cd0aedc5fcee3d5fe32daac8708df35,2020-08,Gwent Police,Gwent Police,-3.286676,51.761886,On or near HIGH STREET,W01001375,Caerphilly 001B,Investigation complete; no suspect identified
8915bc31f674c6a80a2e574a5ecd260aab60e98b3cd1d357c90333ed145e91db,2020-08,Gwent Police,Gwent Police,-2.970045,51.582111,On or near JENKINS STREET,W01001644,Newport 013C,Investigation complete; no suspect identified
e3592eeeac71364f488d8378e2e72454ede6b4aa6c35b00c3b632596f58fd416,2020-08,Gwent Police,Gwent Police,-3.045964,51.714093,On or near NEWMAN ROAD,W01001530,Torfaen 003C,Investigation complete; no suspect identified
de2be0d6aa4058bdf008d943b848703202bc0b24b3c5c376347e0e94fbfe2cb8,2020-08,Gwent Police,Gwent Police,-3.279584,51.651411,On or near HEOL-Y-WERN,W01001377,Caerphilly 013A,Investigation complete; no suspect identified
e703a8f7e85066b0075762979a38326b07ae56ee557d6df4f3c891fd0c7206de,2020-08,Gwent Police,Gwent Police,-3.228187,51.796886,On or near ALANDALE ROAD,W01001470,Blaenau Gwent 001D,Investigation complete; no suspect identified
71c55c1cc89b121bf9aed1038816a779a82450dcd3d0327b10005a3c196fa113,2020-08,Gwent Police,Gwent Police,-3.031062,51.645638,On or near KEATS CLOSE,W01001527,Torfaen 010C,Investigation complete; no suspect identified
5f42ee1da8051590eeff22a30aa00ea756465afb1227940dfd0076af4add8b78,2020-08,Gwent Police,Gwent Police,-2.970021,51.579620,On or near Petrol Station,W01001644,Newport 013C,Investigation complete; no suspect identified
3d35614eda5ae066ddde72c02c12e37776449fb3b00ac049afc44cdebe18b9b4,2020-08,Gwent Police,Gwent Police,-3.135467,51.795768,On or near Park/Open Space,W01001562,Monmouthshire 003B,Investigation complete; no suspect identified
be57aa3025e7230b79646856426fd947f0295f4bf8c95f63b47e910145062c15,2020-08,Gwent Police,Gwent Police,-2.989810,51.580444,On or near WEST MARKET STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
acf98a4d31d91a03e0b54a970aa296a0baf4441a7c3ea7e4f5b10500e99c82c5,2020-08,Gwent Police,Gwent Police,-3.218857,51.665346,On or near FLORAL AVENUE,W01001388,Caerphilly 007D,Investigation complete; no suspect identified
bf6e5741404eb42717b47fa01437ca0e1625072aebc041a743a2e1e97e92d93a,2020-08,Gwent Police,Gwent Police,-3.176089,51.797095,On or near Bus/Coach Station,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
867f3071b36656cddb10b090b5835d3d7fce3b92a003589038e6699b37c75152,2020-08,Gwent Police,Gwent Police,-3.672056,51.533067,On or near HIGH STREET,W01001051,Bridgend 008E,Investigation complete; no suspect identified
2aa2153d8c628d99e5d8716dce146f692d36a9d4a1f59e77ca2011fd33cf619c,2020-08,Gwent Police,Gwent Police,-3.034772,51.608659,On or near DARENT CLOSE,W01001619,Newport 003C,Investigation complete; no suspect identified
1914c18358b314ba3a8a4581fd30e70bf55f05ee271bdf8bd213ca9a38288a9d,2020-08,Gwent Police,Gwent Police,-2.814507,51.574095,On or near THE CAUSEWAY,W01001573,Monmouthshire 011B,Investigation complete; no suspect identified
1a14ff32d8361802b594975c8ee0658c031a4536f1627469d0e44426b3923af3,2020-08,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
00d1eda470efb1d0eb168c8dbe839df1ebab8040820440ea2f9734e87258b7cd,2020-08,Gwent Police,Gwent Police,-3.236589,51.765804,On or near POPLAR ROAD,W01001463,Blaenau Gwent 006B,Investigation complete; no suspect identified
ba41d67b5f5e213807bf76e276ef9c370b94efd15e12e5e10b1a9f85d065fdc1,2020-08,Gwent Police,Gwent Police,-2.945256,51.587250,On or near LADYHILL ROAD,W01001609,Newport 015B,Investigation complete; no suspect identified
b41edb662f1383480523b70c79b73d8c02368eff918e221087eb5c1c95685c4b,2020-08,Gwent Police,Gwent Police,-2.978040,51.604236,On or near HAISBRO' AVENUE,W01001678,Newport 005D,Investigation complete; no suspect identified
28f8391bc6d504c168e4f582ce95a553de0dafaa6dd1d4830f0910db01e1a5d1,2020-08,Gwent Police,Gwent Police,-2.986573,51.592215,On or near CAERLEON ROAD,W01001692,Newport 011E,Investigation complete; no suspect identified
026a8a133f4c3cbeb35097557ea9e90d0f83a72aabafe03adcdc300aaae8fc8e,2020-08,Gwent Police,Gwent Police,-2.972755,51.590064,On or near ST JOHNS ROAD,W01001612,Newport 011B,Investigation complete; no suspect identified
1af36e133c86f378a2f1dfd881a2ccc141499cbc3c0687375933ccb5bcf3a57c,2020-08,Gwent Police,Gwent Police,-2.967734,51.587444,On or near BLENHEIM ROAD,W01001611,Newport 011A,Investigation complete; no suspect identified
e0a08c44b6f54ead7c5e47e835f0a52328b3e4462cf186e514de8f0cb7019132,2020-08,Gwent Police,Gwent Police,-2.987800,51.580227,On or near DOLPHIN STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
611bad26895c95d3ea130068857b67925781044f900901593933b3d9d85bbca4,2020-08,Gwent Police,Gwent Police,-3.109082,51.616774,On or near Petrol Station,W01001411,Caerphilly 017A,Investigation complete; no suspect identified
1733a77eab0af979503a7a8f75afb7fed255322dfe31deaad8b6753620d30611,2020-08,Gwent Police,Gwent Police,-2.995233,51.615915,On or near A4042,W01001653,Newport 002C,Investigation complete; no suspect identified
63e9bde64fee22fa25416868265a88cc39afd32ed0fdbc3d1f06dde9215167df,2020-08,Gwent Police,Gwent Police,-3.069252,51.731813,On or near AMBLESIDE,W01001485,Torfaen 002D,Investigation complete; no suspect identified
7366ca91caf3f30bfb7da680b725ad1f67dfe23f30e1c2ed3e688a39d91569bc,2020-08,Gwent Police,Gwent Police,-3.244448,51.781268,On or near Petrol Station,W01001475,Blaenau Gwent 003D,Investigation complete; no suspect identified
7c875c5432ca6f63f472ec45eec07dac2974e42103452ac8c83f8c959c898c7a,2020-08,Gwent Police,Gwent Police,-3.208901,51.777404,On or near EUREKA PLACE,W01001461,Blaenau Gwent 007F,Investigation complete; no suspect identified
7307138d1a2438860517ca9125bd1ba26decec01bacb6609da8a3ba1c900a1c3,2020-08,Gwent Police,Gwent Police,-2.974275,51.581500,On or near GASKELL STREET,W01001644,Newport 013C,Investigation complete; no suspect identified
05c7560c3932e451c461042333662456a9b302987b558ea980682dfcc6f6d0ce,2020-08,Gwent Police,Gwent Police,-3.159970,51.767368,On or near Supermarket,W01001443,Blaenau Gwent 005A,Investigation complete; no suspect identified
3f93ce8098a0cd4eb3fb72d44ebabce4ebde376423f6cc41703baa84780c208e,2020-08,Gwent Police,Gwent Police,-3.230340,51.580560,On or near MELIN GWLAN,W01001396,Caerphilly 023D,Investigation complete; no suspect identified
edc7f721a76142427c88ce38056cb25146b838d01894ba689f6bea0ef21e5e1a,2020-08,Gwent Police,Gwent Police,-3.241722,51.644372,On or near GRIFFITHS STREET,W01001432,Caerphilly 013D,Investigation complete; no suspect identified
b4fc00578d28cdee80751a939069bb24e26bc7afb1fabeda12b16078c5ade0ab,2020-08,Gwent Police,Gwent Police,-3.197951,51.666542,On or near TUCKERS VILLAS,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
8c8cee70bd96f5075617ec28fc488bccbf3ee128eb7b41ec6c607491f32df02f,2020-08,Gwent Police,Gwent Police,-3.211023,51.800346,On or near BRYN COCH,W01001441,Blaenau Gwent 001B,Investigation complete; no suspect identified
f48c177c3ee35d17f780191cd91f6f02d3c499da7ded313f2921bcf02c5720bf,2020-08,Gwent Police,Gwent Police,-3.220867,51.792718,On or near A4047,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
9fd668922b2623f94002493498a46b678cf6afeb2a54d9b110f97b180650631a,2020-08,Gwent Police,Gwent Police,-3.248228,51.642352,On or near MAES-Y-COED TERRACE,W01001432,Caerphilly 013D,Investigation complete; no suspect identified
b4e62e692c77363e4499658d46c3914fd7061a9ed26c95e10342049a3aa3e753,2020-08,Gwent Police,Gwent Police,-3.011835,51.583116,On or near PROSSER LANE,W01001605,Newport 014A,Investigation complete; no suspect identified
4642f8ad6ae41836ac01881271a0ffd810e4e438aabb3498efb44de5a7efc555,2020-08,Gwent Police,Gwent Police,-3.222774,51.693764,On or near Hospital,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
c4fbdf9671d3cb206a036ea163f41a2550d34fa9421a6c3557dcc91322e8bd61,2020-08,Gwent Police,Gwent Police,-3.219191,51.574329,On or near Supermarket,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
b89386bf6d03ef52c7ac4d6a634379f8d9a26fa499c9f93ea0f6d2d7153b9166,2020-08,Gwent Police,Gwent Police,-2.950548,51.591145,On or near GLANWERN DRIVE,W01001606,Newport 008A,Investigation complete; no suspect identified
9fdeea76f8435f7cd6d4a081c87be029ace92d5d4cdd530e8f97b6d0419bed72,2020-08,Gwent Police,Gwent Police,-3.134748,51.647424,On or near HIGH STREET,W01001328,Caerphilly 014B,Investigation complete; no suspect identified
28e2e842e65940c4b6f765b01e35e50f1da793972acf61475c8e44bfad652e7a,2020-08,Gwent Police,Gwent Police,-3.087085,51.610146,On or near HOLLY ROAD,W01001409,Caerphilly 016C,Investigation complete; no suspect identified
b44531174aaab003531ca71e0672f2030d6c5b1987398bb9af4f946b1bc2286d,2020-08,Gwent Police,Gwent Police,-3.145714,51.734895,On or near Parking Area,W01001453,Blaenau Gwent 008D,Investigation complete; no suspect identified
7d3e21f99ccfd6fe9626b346f4e47734d0f4bd69455b11a7f5186005263d4aac,2020-08,Gwent Police,Gwent Police,-3.026521,51.689655,On or near COEDYGRIC ROAD,W01001515,Torfaen 006B,Investigation complete; no suspect identified
599242e43a83345e2281def195f868cd63afc53f0ae78ed241f836338a0e19d3,2020-08,Gwent Police,Gwent Police,-3.082295,51.606099,On or near FORSYTHIA CLOSE,W01001408,Caerphilly 016B,Investigation complete; no suspect identified
61fbf886aa1039b1eb213c3decaf8462eb8772d286b065db6c79d33b2d6d10be,2020-08,Gwent Police,Gwent Police,-2.701429,51.807602,On or near CHESTNUT TERRACE,W01001599,Monmouthshire 004F,Investigation complete; no suspect identified
b1edf6f20cfd4c664ea0af388cb06a8daa397114ed827c2e0622189016b91f8d,2020-08,Gwent Police,Gwent Police,-3.022075,51.562841,On or near KESTREL WAY,W01001689,Newport 019D,Investigation complete; no suspect identified
a580708b117989e2d71935b60778777cc63e8780bf6690eb64084e2488a0f026,2020-08,Gwent Police,Gwent Police,-3.220506,51.692259,On or near ELM STREET,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
85eed792b742ff108404e29425539125c3ed1196d62f4140d31cd76fe53db59a,2020-08,Gwent Police,Gwent Police,-3.022083,51.652559,On or near Shopping Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
c71594e1b7ea2159ae5d2f37e199d5edb31c43d9171c8e9027014d4bb69cb98f,2020-08,Gwent Police,Gwent Police,-3.227105,51.584748,On or near DYLAN DRIVE,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
fc23e5aa64661d9f6fe78e425a3c2e4dbf69ae543a5c133902d73d72ef8229fb,2020-08,Gwent Police,Gwent Police,-3.227276,51.572347,On or near NANT DDU,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
32f59f062de07f82bd57889c581b52e19f79c7b576616ded3b60bde9b728d37f,2020-08,Gwent Police,Gwent Police,-3.023782,51.654837,On or near Supermarket,W01001506,Torfaen 010A,Investigation complete; no suspect identified
a6b5e0ce25f6d477f6b39d20259a5ecf699fdf27e359586502b15efe66d0a8a3,2020-08,Gwent Police,Gwent Police,-2.984876,51.593191,On or near GLOSTER STREET,W01001676,Newport 007B,Investigation complete; no suspect identified
8402aee92a6804de732055f665ce39e3fdcdb347943dad0ef5dceea8a218883d,2020-08,Gwent Police,Gwent Police,-2.763537,51.614351,On or near DINHAM ROAD,W01001542,Monmouthshire 009A,Investigation complete; no suspect identified
ce8e241e1baa15fc1481ee433956665e54434a750edf5da13db7fa23f110f84b,2020-08,Gwent Police,Gwent Police,-3.229210,51.683510,On or near CARDIFF ROAD,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
dd58b335e0065f1b9919c10965395172596e98722863e2d8054dceb2169fdd6e,2020-08,Gwent Police,Gwent Police,-3.001401,51.617940,On or near CLAREMONT,W01001651,Newport 002A,Investigation complete; no suspect identified
12ba2d25954429933b0900bd3188063650205210b228a76a77d3a58d67ceab06,2020-08,Gwent Police,Gwent Police,-2.979792,51.589727,On or near PROBERT PLACE,W01001691,Newport 011D,Investigation complete; no suspect identified
94c1b53023b151c072251b16b7630cfd53f84b5ad1618a5654aaa1e302630141,2020-08,Gwent Police,Gwent Police,-3.002070,51.840697,On or near HEREFORD ROAD,W01001571,Monmouthshire 001D,Investigation complete; no suspect identified
d723a9a03b09a7d8ffbba3a2bdcc5eb4e55581a678f861c6da87b967656eb1d1,2020-08,Gwent Police,Gwent Police,-3.247074,51.773471,On or near Parking Area,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
96efbb0bb1ce8b7458aa25611a6a981b1fd6845fcde603db67b3ab3ead9b456c,2020-08,Gwent Police,Gwent Police,-2.809440,51.616193,On or near Parking Area,W01001542,Monmouthshire 009A,Investigation complete; no suspect identified
05c8ea5a02ae675e0779faf97ab245679b0041ffaa8dca4866eaae5e4ebd84bf,2020-08,Gwent Police,Gwent Police,-3.197951,51.666542,On or near TUCKERS VILLAS,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
e5e433720bb062f9b8721b2d1e44eca9d827ab52de6a5d4b3bcb8a5daf717b7c,2020-08,Gwent Police,Gwent Police,-2.989171,51.574911,On or near JAMES STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
8e01b8d22637fefb0b5e633bd83784cc66b8b5bb8cdc7fc766cde8850960b5e0,2020-08,Gwent Police,Gwent Police,-3.165502,51.783534,On or near GWENT TERRACE,W01001468,Blaenau Gwent 005E,Investigation complete; no suspect identified
661172b5738e7d819d7c72e66bf5eab56d281a19a912f4444825265820741272,2020-08,Gwent Police,Gwent Police,-3.240780,51.572780,On or near DRUIDS CLOSE,W01001398,Caerphilly 024A,Investigation complete; no suspect identified
d56be8c5ed555219493e7bb09b1b3e6a53e940ceaf1448b56a4a1ad8dc3af6b5,2020-08,Gwent Police,Gwent Police,-2.918315,51.542568,On or near GOLDCLIFF ROAD,W01001649,Newport 004D,Investigation complete; no suspect identified
90c73622dd8f439edf5857c7185e31f63bb8d1ffa03139631b20fd55df7dd884,2020-08,Gwent Police,Gwent Police,-2.714548,51.813565,On or near PRIORY STREET,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
dae0d3ef3b2165e8d072626204195733c391d15ea4b0f447531b309da665185a,2020-08,Gwent Police,Gwent Police,-3.035665,51.606628,On or near CHELMER CLOSE,W01001620,Newport 003D,Investigation complete; no suspect identified
5a2049dd3de08d0f93ae323352a177580c83da28e3f35c3d0345d6189dce3a54,2020-08,Gwent Police,Gwent Police,-3.076215,51.597514,On or near MEADOWLANDS DRIVE,W01001636,Newport 020A,Investigation complete; no suspect identified
91569eedac1c6c835f502dee03495399e9208b473019db58b667746c008adafc,2020-08,Gwent Police,Gwent Police,-3.076215,51.597514,On or near MEADOWLANDS DRIVE,W01001636,Newport 020A,Investigation complete; no suspect identified
e234fc1d20426ad2e5a5809301cc7f521772dba4a9feaa1884e1eb7bb5c0c9fa,2020-08,Gwent Police,Gwent Police,-3.062048,51.531770,On or near WOODFIELD CLOSE,W01001658,Newport 020D,Investigation complete; no suspect identified
d62de80b3bc2a9fcf4f04aa40797a70a5bc7aa0aa43b8d166ab6a94c55d48201,2020-08,Gwent Police,Gwent Police,-3.196841,51.651285,On or near HIGHFIELD CRESCENT,W01001405,Caerphilly 011E,Investigation complete; no suspect identified
4f99bfb7a82922b8fb0d240ef0b9b79185fa9825b5e5bac48017df136e486cfe,2020-08,Gwent Police,Gwent Police,-3.001979,51.727991,On or near PENTRE LANE,W01001555,Monmouthshire 006A,Investigation complete; no suspect identified
001b18654ba3541dbc7f5757cb2299e65ea42f2857597c36f054712ea8b4bed6,2020-08,Gwent Police,Gwent Police,-3.076583,51.770958,On or near TREM-Y-MYNYDD,W01001487,Torfaen 001A,Investigation complete; no suspect identified
c90ff947acc16838ee229f0beffabd91d840ead0d52b255ad7281e14bcfe37b9,2020-08,Gwent Police,Gwent Police,-3.040247,51.639056,On or near OFFWAY,W01001492,Torfaen 012A,Investigation complete; no suspect identified
9d153112fd0d48bb1accc88426d692bec6b2fe476cc0453ad48912cf0dce7da3,2020-08,Gwent Police,Gwent Police,-2.943579,51.596192,On or near CLEMENT ATLEE DRIVE,W01001665,Newport 008D,Investigation complete; no suspect identified
6d37cb04a69f93c4cf085e0e5c2adc7ebca9b86fb748065055ff7169066961e5,2020-08,Gwent Police,Gwent Police,-3.078144,51.545452,On or near Petrol Station,W01001657,Newport 020C,Investigation complete; no suspect identified
6aa0b648803da33f412f8d213087e42e4218c88eee4690586abba2a41a0af5fa,2020-08,Gwent Police,Gwent Police,-3.130356,51.674225,On or near ROSE COURT,W01001381,Caerphilly 010B,Investigation complete; no suspect identified
6c0908e9bae1cbbfccfda6dca4188bd677ed36aeb029be5fe62e354a0036e9be,2020-08,Gwent Police,Gwent Police,-3.113323,51.686140,On or near CEFN CRIB ROAD,W01001541,Torfaen 004F,Investigation complete; no suspect identified
05924537be276775e2a698fce0e7c75dc0ec406102f425a92bfcd936bdd1c189,2020-08,Gwent Police,Gwent Police,-3.200514,51.591713,On or near CLOS PANDY,W01001344,Caerphilly 020C,Investigation complete; no suspect identified
655c61de8b0b32a181f9684239a18f8096c408773df08568f45c5226e91dc368,2020-08,Gwent Police,Gwent Police,-3.133830,51.749577,On or near Park/Open Space,W01001454,Blaenau Gwent 008E,Investigation complete; no suspect identified
62c5a54bed6dcc198a8b060a7c559d865bf82e796e6aea593ef2420092b47b14,2020-08,Gwent Police,Gwent Police,-2.994168,51.600225,On or near ALBANY STREET,W01001683,Newport 006D,Investigation complete; no suspect identified
