Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
002f4fab335c2399164dac01b1f7df4455a1553b320e8b5a37e9ca143db2862f,2020-06,Gwent Police,Gwent Police,-3.225656,51.575970,On or near Sports/Recreation Area,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
15e4c26a5822df53450dabd3bceedd37f41582a6c943a6520fc6819bbf931bbe,2020-06,Gwent Police,Gwent Police,-3.134286,51.740015,On or near PEN-Y-BONT ROAD,W01001454,Blaenau Gwent 008E,Investigation complete; no suspect identified
6f62da8ba0aa03ad2d9912157eab29064909d3104716b637941a376b00200656,2020-06,Gwent Police,Gwent Police,-3.223644,51.696498,On or near ROCKLEIGH AVENUE,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
ef18761eb3f616f1b7c03ad98da6f22c90a1b6c535c4eb1d7eedea1cce5146cd,2020-06,Gwent Police,Gwent Police,-3.244290,51.722815,On or near CHAPEL STREET,W01001384,Caerphilly 002C,Investigation complete; no suspect identified
cdddc8caeea6ba6a11716a202bd8eeb8152ee7ba1400e54e1c4f7e68860958fb,2020-06,Gwent Police,Gwent Police,-3.256059,51.743658,On or near BARKLEY STREET,W01001374,Caerphilly 001A,Investigation complete; no suspect identified
88f71755f1e34b7b8179fa23b936db3a1a110b8f24b97081d3ffa3a49042475c,2020-06,Gwent Police,Gwent Police,-3.256059,51.743658,On or near BARKLEY STREET,W01001374,Caerphilly 001A,Investigation complete; no suspect identified
0a6fcb18c7f179002b9775aa630dc598a4909a58121c023a289b673611aaa936,2020-06,Gwent Police,Gwent Police,-3.290629,51.770951,On or near ANEURIN TERRACE,W01001428,Caerphilly 001E,Investigation complete; no suspect identified
81c85aeaf511e26dfc382384d2aa821e8eb9a3c2daf9a526b0f015e2923cd539,2020-06,Gwent Police,Gwent Police,-3.006877,51.619961,On or near HORROCKS CLOSE,W01001651,Newport 002A,Investigation complete; no suspect identified
1464f974cefc814514f9ce50459a8d82501fb788cc92b1a0331957762a7889ed,2020-06,Gwent Police,Gwent Police,-3.232882,51.575291,On or near Petrol Station,W01001423,Caerphilly 024B,Investigation complete; no suspect identified
9529fc06f974656776ec36a139f9c49ed08e73923ff9a81e81747b79af5ef354,2020-06,Gwent Police,Gwent Police,-2.988556,51.573873,On or near ST STEPHEN'S ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
82aff51fb09a94f0215ee460eba9ded49d82707e72f8f2c3db15100989a2b870,2020-06,Gwent Police,Gwent Police,-2.673389,51.644719,On or near Parking Area,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
4ad3c64f37b50562e56357efb433fbbf531759591ecfb7ea3b359a85bf42c2b8,2020-06,Gwent Police,Gwent Police,-3.020092,51.656604,On or near ISCA CLOSE,W01001519,Torfaen 007A,Investigation complete; no suspect identified
e489f68a3bef693eb7c475bb0e553b654c860254b7dfd563ccf458c9ba844da3,2020-06,Gwent Police,Gwent Police,-2.984294,51.588295,On or near RUGBY ROAD,W01001693,Newport 013E,Investigation complete; no suspect identified
a29f63cab0133c907c3a20c80f8715118aff11491961331e3778df0c30b0d99d,2020-06,Gwent Police,Gwent Police,-3.202250,51.657407,On or near EDGEHILL,W01001402,Caerphilly 011B,Investigation complete; no suspect identified
12d4c704efe7d7214517650c060e28c302255eab7a77ef7a5923ee5ad09da6c4,2020-06,Gwent Police,Gwent Police,-3.060130,51.718246,On or near SNATCHWOOD ROAD,W01001529,Torfaen 003B,Investigation complete; no suspect identified
2d961a08d4f57b2a1c0f0561108267e1a0702de131edd3e9b4be636ba620a3ac,2020-06,Gwent Police,Gwent Police,-3.276961,51.597686,On or near WINDSOR PLACE,W01001331,Caerphilly 018B,Investigation complete; no suspect identified
83464ea07f5bd6eb32d8c7bc2d6a7cd34b021bf0f37e823a8bdd3df170b49c54,2020-06,Gwent Police,Gwent Police,-3.004606,51.666907,On or near CROESYCEILIOG BY-PASS,W01001510,Torfaen 005A,Investigation complete; no suspect identified
c639b00bc4d208f68c57c13ba1b1c7121c53248d04d17aa648969a41ae34d174,2020-06,Gwent Police,Gwent Police,-3.208404,51.697438,On or near Race Track,W01001325,Caerphilly 003A,Investigation complete; no suspect identified
08b0f6d8951cf53180025c2ba033ab2f145619847062563120c6aa3498e65185,2020-06,Gwent Police,Gwent Police,-3.220867,51.792718,On or near A4047,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
f4e3bd9afa3c422a7daa274307434e521cf16d17a645ad04c01f94c3ff030bc8,2020-06,Gwent Police,Gwent Police,-3.047484,51.708478,On or near OSBORNE ROAD,W01001540,Torfaen 004E,Investigation complete; no suspect identified
d19182e588dae0075b3c186fc39c0a2a0cfcf11bca530197d50f296604e45326,2020-06,Gwent Police,Gwent Police,-3.053151,51.634652,On or near LLYS GWYRDD,W01001535,Torfaen 012D,Investigation complete; no suspect identified
f2e2851791f0a15b8f52e75e98a78457fc667615abe1bcd2355202c96594c211,2020-06,Gwent Police,Gwent Police,-3.161150,51.776653,On or near THE RISE,W01001469,Blaenau Gwent 005F,Investigation complete; no suspect identified
591928a2d310ec9e20d796338bc3fd9d2b69c9e2dfa7baa6698261f4f40f28b9,2020-06,Gwent Police,Gwent Police,-3.016784,51.570107,On or near PARK DRIVE,W01001634,Newport 019B,Investigation complete; no suspect identified
10e7d05e66ca6ca8cfcc658d99a04bfabf0485ac1feaedb4170ee207b884977a,2020-06,Gwent Police,Gwent Police,-2.671639,51.627025,On or near THORNWELL ROAD,W01001592,Monmouthshire 008D,Investigation complete; no suspect identified
c6ea9b48eef7b0b22c60541dd587e86eade984882a365d9f0558c0ff99b66252,2020-06,Gwent Police,Gwent Police,-3.269611,51.601803,On or near BRYN ABER,W01001333,Caerphilly 018D,Investigation complete; no suspect identified
85ee29a584f48fc0362d4d65ea0cc3f51273409f369f186eb09fafabf33b6e06,2020-06,Gwent Police,Gwent Police,-3.042085,51.651745,On or near CHARSTON,W01001503,Torfaen 009B,Investigation complete; no suspect identified
fccf231ce846075a08167622583e529a6bcbf1df15cda53041ee5514d9714ed9,2020-06,Gwent Police,Gwent Police,-2.712328,51.811718,On or near ALMSHOUSE STREET,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
13bc6a0f149b4eae1bea8751d0c3ac4bc78400b22f30e3d6a53ea07cfa4e7329,2020-06,Gwent Police,Gwent Police,-2.774595,51.589444,On or near Shopping Area,W01001582,Monmouthshire 011D,Investigation complete; no suspect identified
0ffad1704fee78e2a07c7b136876b4c269c22c0a1f5b5270dd50c9029154ce64,2020-06,Gwent Police,Gwent Police,-3.054665,51.654456,On or near BRISTOL VIEW CLOSE,W01001502,Torfaen 011E,Investigation complete; no suspect identified
d7cba723cbc7bf1a0dadc324df6d93976bbafe8547b95579b230e1ec5c6727ec,2020-06,Gwent Police,Gwent Police,-2.939432,51.596729,On or near GEORGE LANSBURY DRIVE,W01001663,Newport 008C,Investigation complete; no suspect identified
54939fecc2f164d8aeb803e4fba9edeb0b03487dc529f2249ea5d84dc28a2551,2020-06,Gwent Police,Gwent Police,-3.235710,51.763889,On or near WOODFIELD CROSS,W01001463,Blaenau Gwent 006B,Investigation complete; no suspect identified
e5d3c9efc4f0569de60d9e709bbfe46955e573495699e85182725df9c508b2aa,2020-06,Gwent Police,Gwent Police,-2.996712,51.585880,On or near Nightclub,W01001687,Newport 014D,Investigation complete; no suspect identified
4aa784e7dd8ea5e8fcfca9a39bb494cdc969c82111729b5ebfb1ba9c36c2ada6,2020-06,Gwent Police,Gwent Police,-2.944110,51.583536,On or near SPYTTY ROAD,W01001668,Newport 010D,Investigation complete; no suspect identified
0e003ee92f8ca1193324baa137be75c3d04b2d9a514558d80f491c4c877ef3a2,2020-06,Gwent Police,Gwent Police,-3.125570,51.699358,On or near REGENT STREET,W01001466,Blaenau Gwent 009C,Investigation complete; no suspect identified
48dea04bb8a7dbe3e2cd61a17b2263163bf0fe909ccba8039177f8a86d1f8208,2020-06,Gwent Police,Gwent Police,-3.226515,51.683897,On or near ANGEL LANE,W01001337,Caerphilly 004B,Investigation complete; no suspect identified
08952d1830f2387465f92e80c9041e3964108e69ff138df1825ba9a867cee598,2020-06,Gwent Police,Gwent Police,-3.047524,51.665714,On or near BETHEL LANE,W01001537,Torfaen 007E,Investigation complete; no suspect identified
7465232cf054ee2644fc1d42026bcf2b7c5cc6a4aef2da895259890706c60fd7,2020-06,Gwent Police,Gwent Police,-3.136842,51.729335,On or near GLAN EBBW TERRACE,W01001436,Blaenau Gwent 008B,Investigation complete; no suspect identified
5cde3a776392715b35e26721bafd733723fc168875b32ae55feecdb9c463e7ac,2020-06,Gwent Police,Gwent Police,-3.009786,51.583133,On or near RISCA ROAD,W01001629,Newport 017A,Investigation complete; no suspect identified
99ca3b6f79c519b9a786934a7f3bf1b2ac5806f034de2c82c384f62609ebd807,2020-06,Gwent Police,Gwent Police,-2.989085,51.571629,On or near BRUNEL STREET,W01001660,Newport 018B,Investigation complete; no suspect identified
76c479579929b3060051bda04613a60b6fbc25306a19f5f7b7bde34d0831d5f2,2020-06,Gwent Police,Gwent Police,-2.989613,51.578656,On or near COMMERCIAL ROAD,W01001661,Newport 018C,Investigation complete; no suspect identified
51e21f6dda9a7213a04467a307523ea98bc6a67e731730836d3397ab25b09ca9,2020-06,Gwent Police,Gwent Police,-3.091137,51.539398,On or near TYLA LANE,W01001657,Newport 020C,Investigation complete; no suspect identified
d0ea8163545b0a83b863dd470508152f7f1ae585bc563a068a9fdf9d4f531419,2020-06,Gwent Police,Gwent Police,-3.065111,51.640011,On or near TWMBARLWM RISE,W01001533,Torfaen 012B,Investigation complete; no suspect identified
fa1863225128ba166a68a731161a98e90c468c3e005dc9b98f9cc3ebd39f75a4,2020-06,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
287dbd9687ca318899b29c84e89c0ed45d6302efd4f7441a86c2bcd2efb87b41,2020-06,Gwent Police,Gwent Police,-3.133752,51.636500,On or near CHAPEL FARM TERRACE,W01001329,Caerphilly 014C,Investigation complete; no suspect identified
6248163dd38c49b6b5f487f2d435ef2e4b1d7aa06df3a38d30cebf23b18ed070,2020-06,Gwent Police,Gwent Police,-2.976836,51.629566,On or near STATION ROAD,W01001509,Torfaen 013D,Investigation complete; no suspect identified
bc12df187d25688b5777afecf2d4c6554a3aba278f6a98a0e0ef88316f342533,2020-06,Gwent Police,Gwent Police,-3.211666,51.667345,On or near FAIR VIEW,W01001353,Caerphilly 007B,Investigation complete; no suspect identified
94882a90c1fba5ae34c1b86484324754ad55fab07c6e2c37dc4fd641b45f9b27,2020-06,Gwent Police,Gwent Police,-3.061070,51.640866,On or near BLAEN-Y-CWM VIEW,W01001533,Torfaen 012B,Investigation complete; no suspect identified
4bf0cd6c16f25497c870586041eaf84b1e05e00d99b1bfd90b96661cdd24c96c,2020-06,Gwent Police,Gwent Police,-3.088810,51.600788,On or near FIELDS ROAD,W01001413,Caerphilly 017C,Investigation complete; no suspect identified
53b25c1b1c8b4d92e943fd3d98dfb6a2a69d69c26a52fcc6315cba25bb61e210,2020-06,Gwent Police,Gwent Police,-3.225186,51.585839,On or near Supermarket,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
9b3afb69f9b8e37fffd35fe476262452ea86f02341a4cbfd05830d8056ab0581,2020-06,Gwent Police,Gwent Police,-3.020324,51.668831,On or near PONTRHYDYRUN ROAD,W01001520,Torfaen 007B,Investigation complete; no suspect identified
7a5aacc0cb4b31d5b7810e9aeda633d1008ed80e6b18e7290f09643056c8d4e9,2020-06,Gwent Police,Gwent Police,-3.079400,51.603356,On or near HERBERT AVENUE,W01001408,Caerphilly 016B,Investigation complete; no suspect identified
89049e2af5bc8e16771018c67d5088311f3ba5b0acb268de25d7b8f2755ef58f,2020-06,Gwent Police,Gwent Police,-3.233418,51.679743,On or near HILLSIDE GARDENS,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
ad88553eb98c4fd1ceb4b73bbf80b6e0baca3f0fc21e5b3783311724006718a4,2020-06,Gwent Police,Gwent Police,-3.270650,51.784080,On or near Parking Area,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
025d676c66f037ff70d28b5402824c2fe74f8ea51bda93e5391851aa01f60988,2020-06,Gwent Police,Gwent Police,-2.999612,51.602903,On or near M4,W01001683,Newport 006D,Investigation complete; no suspect identified
33d95b979d3177b1117f60d3703550a6cc9141c7fd9d4798a4246a485091aa3c,2020-06,Gwent Police,Gwent Police,-3.020694,51.653146,On or near Pedestrian Subway,W01001506,Torfaen 010A,Investigation complete; no suspect identified
5ac15b705cc20c0bbcff9e3e0e57740be5b25b75051eec32c6c7689b008f8daf,2020-06,Gwent Police,Gwent Police,-3.214695,51.577298,On or near Supermarket,W01001422,Caerphilly 022F,Investigation complete; no suspect identified
f529369789a3dec9ea782e6a7e07603c0e647a364a6813b766c6f67f1b5c3876,2020-06,Gwent Police,Gwent Police,-2.975430,51.582192,On or near Sports/Recreation Area,W01001644,Newport 013C,Investigation complete; no suspect identified
a4a28cd08205d20c5ece0e88cd506240d654fd8c87a0b7b98b31439bb0e9e859,2020-06,Gwent Police,Gwent Police,-3.236166,51.666469,On or near CLOS MYNACH,W01001415,Caerphilly 008B,Investigation complete; no suspect identified
b68ce83933042c3ee115fb329148cd39a63694f46db918d604667ca8ceea360e,2020-06,Gwent Police,Gwent Police,-3.036898,51.649974,On or near Pedestrian Subway,W01001526,Torfaen 010B,Investigation complete; no suspect identified
23e1bea99cdec5c920d8a6319c7bece8a776f5de42b95044a6737c7ca064e463,2020-06,Gwent Police,Gwent Police,-2.883263,51.599260,On or near M4,W01001641,Newport 004C,Investigation complete; no suspect identified
deac4131ee51b832da7035827ba8807701aa0ec794fe0c2ac4e66e6b42beb03d,2020-06,Gwent Police,Gwent Police,-3.021512,51.571837,On or near BURNS CLOSE,W01001632,Newport 017D,Investigation complete; no suspect identified
b1d404156d769ef52c0e707a8bfa1dc8126d1e5d3d130c6abf830897162729a5,2020-06,Gwent Police,Gwent Police,-3.118731,51.551582,On or near CEFN MABLY PARK,W01001419,Caerphilly 021D,Investigation complete; no suspect identified
7a8bdd500203cb8f1b4a57bae4d14dddc2e129b0332779aebda6d27ae98b67c7,2020-06,Gwent Police,Gwent Police,-3.197478,51.688612,On or near HEOL TYNEWYDD,W01001351,Caerphilly 005D,Investigation complete; no suspect identified
88488ca8fac2e11d30e4fe8dfd4661b42e0807034e5ec3d78e6a042e76b52e30,2020-06,Gwent Police,Gwent Police,-2.989761,51.588141,On or near COLNE STREET,W01001693,Newport 013E,Investigation complete; no suspect identified
2436469657db6626cf42f509e98683d1627fe2b2dd675a6884bdbaf8b0f90b18,2020-06,Gwent Police,Gwent Police,-2.987910,51.591295,On or near Petrol Station,W01001693,Newport 013E,Investigation complete; no suspect identified
2e925523ac40ef95366f7347720639d0a108abb3d9f30839f8f490f18f2f0a9f,2020-06,Gwent Police,Gwent Police,-2.997427,51.582259,On or near VICARAGE HILL,W01001686,Newport 014C,Investigation complete; no suspect identified
24361e672d927c0f1e339267a761559bb27837317139da05a73ae9dc2e391605,2020-06,Gwent Police,Gwent Police,-3.217864,51.582471,On or near Sports/Recreation Area,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
bddb87c94574525bade024b540a2256d5228ca92541a99f5e8da15d97d284049,2020-06,Gwent Police,Gwent Police,-2.939432,51.596729,On or near GEORGE LANSBURY DRIVE,W01001663,Newport 008C,Investigation complete; no suspect identified
6efe6e194f20d19bf756d38c38ee68a9921bd7c2a2b4c3340d6a8aef361be89d,2020-06,Gwent Police,Gwent Police,-3.054665,51.654456,On or near BRISTOL VIEW CLOSE,W01001502,Torfaen 011E,Investigation complete; no suspect identified
5d8c7fec3c2a5ec2b328808fa40b2323cafd435417c2b4df17ab08e0f495b13d,2020-06,Gwent Police,Gwent Police,-2.933608,51.589411,On or near BROADWOOD CLOSE,W01001666,Newport 010B,Investigation complete; no suspect identified
3b04e333a9dc34faf4180e22dd9acd6cbe5ec5ebd5eb80a35ca1654edcb3a342,2020-06,Gwent Police,Gwent Police,-3.005733,51.578034,On or near GAER LANE,W01001686,Newport 014C,Investigation complete; no suspect identified
20543a48cc2a2ae77787c0d318fb14a9a6ca6d760b880fdb1f4f2c2505c17930,2020-06,Gwent Police,Gwent Police,-3.210327,51.662144,On or near CLOS CEIRW,W01001388,Caerphilly 007D,Investigation complete; no suspect identified
b7f363e3626b94963d96c43a19bc036631baaf3bd3dd6b3072bb8c2f29469687,2020-06,Gwent Police,Gwent Police,-3.037898,51.586781,On or near Petrol Station,W01001674,Newport 009E,Investigation complete; no suspect identified
fd9478bde513510afbd110f156880e22c9f02bd93f6c7f095d7eb1a42a4c888f,2020-06,Gwent Police,Gwent Police,-2.714892,51.583844,On or near CAMP ROAD,W01001578,Monmouthshire 009C,Investigation complete; no suspect identified
6e2d005ab190bec48407c826a15a8088c9decb7b00ed40761eb43d3d7108ccf3,2020-06,Gwent Police,Gwent Police,-2.969510,51.587483,On or near WALMER ROAD,W01001613,Newport 011C,Investigation complete; no suspect identified
a4966d390c52675c7f796c1fea96dc1961448d8a6eefaf57e8a6fc158f6c69f8,2020-06,Gwent Police,Gwent Police,-3.205420,51.655936,On or near ST SANNAN ROAD,W01001402,Caerphilly 011B,Investigation complete; no suspect identified
5e7c9c70888aed84c9488afd6cb084ea21930024644f4feb924aa496b2dcda49,2020-06,Gwent Police,Gwent Police,-3.230340,51.580560,On or near MELIN GWLAN,W01001396,Caerphilly 023D,Investigation complete; no suspect identified
d564fe1daca25614defd622c99f2352baeb2ac747ecde69ec6529ccbffbb9e1a,2020-06,Gwent Police,Gwent Police,-3.229492,51.575876,On or near NANTGARW ROAD,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
cea9ea5b6df9144a0221ca83bd434a54f975b4a38b0b38f7a207e47b52f0d034,2020-06,Gwent Police,Gwent Police,-3.246889,51.765677,On or near CEFN PARC,W01001478,Blaenau Gwent 006C,Investigation complete; no suspect identified
a022e51b63a5f6e2e31e10caec929f00588339dfc3e367687ad88283b5cd643a,2020-06,Gwent Police,Gwent Police,-3.246889,51.765677,On or near CEFN PARC,W01001478,Blaenau Gwent 006C,Investigation complete; no suspect identified
6542a46c95ebf7eb1c994bd3a16901fe85c17e31fb14db26154a77fff0a4fb6d,2020-06,Gwent Police,Gwent Police,-3.135607,51.647110,On or near Pedestrian Subway,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
5f08591cae324d42f8928a083cc6c680a2be8742d5f3b0afbcb0961b62cc0dc4,2020-06,Gwent Police,Gwent Police,-2.995205,51.594821,On or near GLASTONBURY CLOSE,W01001681,Newport 006B,Investigation complete; no suspect identified
2ffd5d8cb44ab2e10d0c3a8bbad8cfa30e833a86ba28a019f263f2516328696a,2020-06,Gwent Police,Gwent Police,-3.209118,51.790916,On or near PANTEG,W01001439,Blaenau Gwent 004B,Investigation complete; no suspect identified
c414afcc0854c6f332fd2693af7874eb4261d9a269d43c5742255aad0275f1e3,2020-06,Gwent Police,Gwent Police,-2.973397,51.591075,On or near OAKLANDS ROAD,W01001612,Newport 011B,Investigation complete; no suspect identified
da78b09b8aec352465e50b788f49909f32e7a828f3e6d0613b599acb766243cd,2020-06,Gwent Police,Gwent Police,-3.046492,51.652946,On or near WOOLPITCH,W01001501,Torfaen 009A,Investigation complete; no suspect identified
6f2c3d1ab9fa1e4b0ffa4e02621bf7aaa69cda9a478ec0c626e747deaa61322a,2020-06,Gwent Police,Gwent Police,-2.998969,51.570323,On or near DOCKS WAY,W01001660,Newport 018B,Investigation complete; no suspect identified
00a2f46e524b52179def418084f46c4bc9e6912aace01ff4710bf237428ee2da,2020-06,Gwent Police,Gwent Police,-2.673002,51.625452,On or near WESTERN AVENUE,W01001593,Monmouthshire 008E,Investigation complete; no suspect identified
e356cbf1a6670e5626549c53ab3aa7192d2df6004774e38fa329a1780d8c4962,2020-06,Gwent Police,Gwent Police,-3.228466,51.572065,On or near ST MELLONS COURT,W01001423,Caerphilly 024B,Investigation complete; no suspect identified
